,Start,Value,Duration
1537,2022-12-17 20:04:49.657,firefox.exe,0 days 00:00:03.625000
1538,2022-12-17 20:04:53.282,LeagueClientUx.exe,0 days 00:00:16.087000
1539,2022-12-17 20:05:09.369,firefox.exe,0 days 00:00:11.957000
1540,2022-12-17 20:05:21.326,LeagueClientUx.exe,0 days 00:00:18.698000
1541,2022-12-17 20:05:40.024,firefox.exe,0 days 00:00:05.937000
1542,2022-12-17 20:05:45.961,LeagueClientUx.exe,0 days 00:00:06.835000
1543,2022-12-17 20:05:52.796,firefox.exe,0 days 00:00:04.117000
1544,2022-12-17 20:05:56.913,LeagueClientUx.exe,0 days 00:00:11.770000
1545,2022-12-17 20:06:08.683,firefox.exe,0 days 00:00:10.519000
1546,2022-12-17 20:06:19.202,LeagueClientUx.exe,0 days 00:00:10.281000
1547,2022-12-17 20:06:29.483,firefox.exe,0 days 00:00:06.604000
1548,2022-12-17 20:06:36.087,explorer.exe,0 days 00:00:02.680000
1549,2022-12-17 20:06:38.767,LeagueClientUx.exe,0 days 00:00:06.871000
1550,2022-12-17 20:06:45.638,firefox.exe,0 days 00:00:01.181000
1551,2022-12-17 20:06:46.819,LeagueClientUx.exe,0 days 00:00:14.643000
1552,2022-12-17 20:07:01.462,firefox.exe,0 days 00:00:07.306000
1553,2022-12-17 20:07:08.768,explorer.exe,0 days 00:00:10
1554,2022-12-17 20:07:18.768,firefox.exe,0 days 00:00:12.816000
1555,2022-12-17 20:07:31.584,League of Legends.exe,0 days 00:14:17.219000
1556,2022-12-17 20:21:48.803,firefox.exe,0 days 00:00:04.036000
1557,2022-12-17 20:21:52.839,LeagueClientUx.exe,0 days 00:00:14.543000
1558,2022-12-17 20:22:07.382,firefox.exe,0 days 00:00:01.228000
1559,2022-12-17 20:22:08.610,LeagueClientUx.exe,0 days 00:00:01.557000
1560,2022-12-17 20:22:10.167,firefox.exe,0 days 00:00:04.006000
1561,2022-12-17 20:22:14.173,LeagueClientUx.exe,0 days 00:00:04.824000
1562,2022-12-17 20:22:18.997,firefox.exe,0 days 00:00:03.500000
1563,2022-12-17 20:22:22.497,LeagueClientUx.exe,0 days 00:00:08.561000
1564,2022-12-17 20:22:31.058,firefox.exe,0 days 00:00:01.951000
1565,2022-12-17 20:22:33.009,LeagueClientUx.exe,0 days 00:00:01.530000
1566,2022-12-17 20:22:34.539,firefox.exe,0 days 00:00:02.039000
1567,2022-12-17 20:22:36.578,LeagueClientUx.exe,0 days 00:00:30.445000
1568,2022-12-17 20:23:07.023,firefox.exe,0 days 00:00:03.421000
1569,2022-12-17 20:23:10.444,LeagueClientUx.exe,0 days 00:00:10.728000
1570,2022-12-17 20:23:21.172,firefox.exe,0 days 00:01:14.439000
1571,2022-12-17 20:24:35.611,League of Legends.exe,0 days 00:14:53.231000
1572,2022-12-17 20:39:28.842,firefox.exe,0 days 00:00:09.366000
1573,2022-12-17 20:39:38.208,LeagueClientUx.exe,0 days 00:00:28.215000
1574,2022-12-17 20:40:06.423,firefox.exe,0 days 00:00:01.614000
1575,2022-12-17 20:40:08.037,explorer.exe,0 days 00:00:00.808000
1576,2022-12-17 20:40:08.845,LeagueClientUx.exe,0 days 00:00:12.026000
1577,2022-12-17 20:40:20.871,firefox.exe,0 days 00:00:07.731000
1578,2022-12-17 20:40:28.602,LeagueClientUx.exe,0 days 00:01:00.247000
1579,2022-12-17 20:41:28.849,League of Legends.exe,0 days 00:00:25.908000
1580,2022-12-17 20:41:54.757,firefox.exe,0 days 00:00:04.718000
1581,2022-12-17 20:41:59.475,explorer.exe,0 days 00:00:00.367000
1582,2022-12-17 20:41:59.842,League of Legends.exe,0 days 00:12:54.104000
1583,2022-12-17 20:54:53.946,LeagueClientUx.exe,0 days 00:00:17.290000
1584,2022-12-17 20:55:11.236,firefox.exe,0 days 00:00:17.587000
1585,2022-12-17 20:55:28.823,LeagueClientUx.exe,0 days 00:00:00.272000
1586,2022-12-17 20:55:29.095,firefox.exe,0 days 00:00:08.572000
1587,2022-12-17 20:55:37.667,explorer.exe,0 days 00:00:01.092000
1588,2022-12-17 20:55:38.759,LeagueClientUx.exe,0 days 00:00:07.015000
1589,2022-12-17 20:55:45.774,firefox.exe,0 days 00:00:03.541000
1590,2022-12-17 20:55:49.315,LeagueClientUx.exe,0 days 00:00:08.996000
1591,2022-12-17 20:55:58.311,firefox.exe,0 days 00:00:01.684000
1592,2022-12-17 20:55:59.995,LeagueClientUx.exe,0 days 00:00:06.585000
1593,2022-12-17 20:56:06.580,firefox.exe,0 days 00:00:06.333000
1594,2022-12-17 20:56:12.913,LeagueClientUx.exe,0 days 00:00:03.699000
1595,2022-12-17 20:56:16.612,firefox.exe,0 days 00:00:12.670000
1596,2022-12-17 20:56:29.282,LeagueClientUx.exe,0 days 00:00:19.601000
1597,2022-12-17 20:56:48.883,League of Legends.exe,0 days 00:00:52.813000
1598,2022-12-17 20:57:41.696,firefox.exe,0 days 00:00:01.910000
1599,2022-12-17 20:57:43.606,explorer.exe,0 days 00:00:00.339000
1600,2022-12-17 20:57:43.945,League of Legends.exe,0 days 00:07:44.957000
1601,2022-12-17 21:05:28.902,firefox.exe,0 days 00:00:00.829000
1602,2022-12-17 21:05:29.731,League of Legends.exe,0 days 00:03:29.180000
1603,2022-12-17 21:08:58.911,firefox.exe,0 days 00:00:48.462000
1604,2022-12-17 21:09:47.373,LeagueClientUx.exe,0 days 00:00:11.541000
1605,2022-12-17 21:09:58.914,firefox.exe,0 days 00:02:13.503000
1606,2022-12-17 21:12:12.417,RiotClientUx.exe,0 days 00:00:06.909000
1607,2022-12-17 21:12:19.326,firefox.exe,0 days 00:00:08.953000
1608,2022-12-17 21:12:28.279,RiotClientUx.exe,0 days 00:00:01.760000
1609,2022-12-17 21:12:30.039,firefox.exe,0 days 00:00:06.755000
1610,2022-12-17 21:12:36.794,explorer.exe,0 days 00:00:00.755000
1611,2022-12-17 21:12:37.549,LeagueClientUx.exe,0 days 00:00:01.128000
1612,2022-12-17 21:12:38.677,firefox.exe,0 days 00:00:02.974000
1613,2022-12-17 21:12:41.651,LeagueClientUx.exe,0 days 00:00:24.986000
1614,2022-12-17 21:13:06.637,firefox.exe,0 days 00:00:08.295000
1615,2022-12-17 21:13:14.932,LeagueClientUx.exe,0 days 00:00:08.422000
1616,2022-12-17 21:13:23.354,firefox.exe,0 days 00:00:02.355000
1617,2022-12-17 21:13:25.709,LeagueClientUx.exe,0 days 00:00:02.114000
1618,2022-12-17 21:13:27.823,Discord.exe,0 days 00:00:03.260000
1619,2022-12-17 21:13:31.083,LeagueClientUx.exe,0 days 00:00:08.454000
1620,2022-12-17 21:13:39.537,firefox.exe,0 days 00:00:07.424000
1621,2022-12-17 21:13:46.961,LeagueClientUx.exe,0 days 00:00:51.966000
1622,2022-12-17 21:14:38.927,League of Legends.exe,0 days 00:18:50.043000
1623,2022-12-17 21:33:28.970,firefox.exe,0 days 00:00:07.422000
1624,2022-12-17 21:33:36.392,LeagueClientUx.exe,0 days 00:01:18.532000
1625,2022-12-17 21:34:54.924,firefox.exe,0 days 00:00:01.001000
1626,2022-12-17 21:34:55.925,LeagueClientUx.exe,0 days 00:00:00.506000
1627,2022-12-17 21:34:56.431,firefox.exe,0 days 00:00:11.080000
1628,2022-12-17 21:35:07.511,LeagueClientUx.exe,0 days 00:00:01.461000
1629,2022-12-17 21:35:08.972,firefox.exe,0 days 00:00:07.149000
1630,2022-12-17 21:35:16.121,LeagueClientUx.exe,0 days 00:00:22.992000
1631,2022-12-17 21:35:39.113,firefox.exe,0 days 00:00:15.692000
1632,2022-12-17 21:35:54.805,LeagueClientUx.exe,0 days 00:00:34.170000
1633,2022-12-17 21:36:28.975,League of Legends.exe,0 days 00:00:30.002000
1634,2022-12-17 21:36:58.977,firefox.exe,0 days 00:00:02.136000
1635,2022-12-17 21:37:01.113,explorer.exe,0 days 00:00:00.639000
1636,2022-12-17 21:37:01.752,League of Legends.exe,0 days 00:18:11.763000
1637,2022-12-17 21:55:13.515,LeagueClientUx.exe,0 days 00:02:57.232000
1638,2022-12-17 21:58:10.747,firefox.exe,0 days 00:00:20.972000
1639,2022-12-17 21:58:31.719,LeagueClientUx.exe,0 days 00:00:15.480000
1640,2022-12-17 21:58:47.199,firefox.exe,0 days 00:00:02.065000
1641,2022-12-17 21:58:49.264,LeagueClientUx.exe,0 days 00:00:08.545000
1642,2022-12-17 21:58:57.809,firefox.exe,0 days 00:00:00.923000
1643,2022-12-17 21:58:58.732,LeagueClientUx.exe,0 days 00:00:15.726000
1644,2022-12-17 21:59:14.458,firefox.exe,0 days 00:00:19.001000
1645,2022-12-17 21:59:33.459,LeagueClientUx.exe,0 days 00:00:15.574000
1646,2022-12-17 21:59:49.033,League of Legends.exe,0 days 00:00:24.116000
1647,2022-12-17 22:00:13.149,firefox.exe,0 days 00:00:02.102000
1648,2022-12-17 22:00:15.251,League of Legends.exe,0 days 00:17:22.997000
1649,2022-12-17 22:17:38.248,LeagueClientUx.exe,0 days 00:00:00.793000
1650,2022-12-17 22:17:39.041,firefox.exe,0 days 00:00:03.285000
1651,2022-12-17 22:17:42.326,LeagueClientUx.exe,0 days 00:00:04.088000
1652,2022-12-17 22:17:46.414,firefox.exe,0 days 00:00:02.362000
1653,2022-12-17 22:17:48.776,LeagueClientUx.exe,0 days 00:00:15.399000
1654,2022-12-17 22:18:04.175,firefox.exe,0 days 00:00:45.561000
1655,2022-12-17 22:18:49.736,explorer.exe,0 days 00:00:01.505000
1656,2022-12-18 12:48:55.371,Teams.exe,0 days 00:03:31.507000
1657,2022-12-18 12:52:26.878,SearchApp.exe,0 days 00:00:05.758000
1658,2022-12-18 12:52:32.636,WindowsCamera.exe,0 days 00:00:04.243000
1659,2022-12-18 12:52:36.879,ApplicationFrameHost.exe,0 days 00:00:10.123000
1660,2022-12-18 12:52:47.002,explorer.exe,0 days 00:00:06.188000
1661,2022-12-18 12:52:53.190,firefox.exe,0 days 00:00:26.607000
1662,2022-12-18 12:53:19.797,explorer.exe,0 days 00:00:16.962000
1663,2022-12-18 12:53:36.759,firefox.exe,0 days 00:00:26.575000
1664,2022-12-18 12:54:03.334,explorer.exe,0 days 00:00:01.427000
1665,2022-12-18 12:55:39.941,Teams.exe,0 days 00:00:00.892000
1666,2022-12-18 12:55:40.833,explorer.exe,0 days 00:00:09.119000
1667,2022-12-18 12:55:49.952,SearchApp.exe,0 days 00:00:02.608000
1668,2022-12-18 12:55:52.560,ApplicationFrameHost.exe,0 days 00:00:07.365000
1669,2022-12-18 12:55:59.925,explorer.exe,0 days 00:00:02.209000
1670,2022-12-18 12:56:02.134,ApplicationFrameHost.exe,0 days 00:00:04.339000
1671,2022-12-18 12:56:06.473,explorer.exe,0 days 00:00:02.407000
1672,2022-12-18 12:56:08.880,ApplicationFrameHost.exe,0 days 00:00:03.852000
1673,2022-12-18 12:56:12.732,explorer.exe,0 days 00:00:22.702000
1674,2022-12-18 12:56:35.434,iCloud.exe,0 days 00:00:04.557000
1675,2022-12-18 12:56:39.991,explorer.exe,0 days 00:00:07.234000
1676,2022-12-18 12:56:47.225,WindowsCamera.exe,0 days 00:00:02.766000
1677,2022-12-18 12:56:49.991,ApplicationFrameHost.exe,0 days 00:00:02.619000
1678,2022-12-18 12:56:52.610,firefox.exe,0 days 00:00:37.792000
1679,2022-12-18 12:57:30.402,explorer.exe,0 days 00:00:09.591000
1680,2022-12-18 12:57:39.993,RiotClientUx.exe,0 days 00:00:02.161000
1681,2022-12-18 12:57:42.154,WindowsCamera.exe,0 days 00:00:02.282000
1682,2022-12-18 12:57:44.436,RiotClientUx.exe,0 days 00:00:25.558000
1683,2022-12-18 12:58:09.994,LeagueClientUx.exe,0 days 00:00:03.545000
1684,2022-12-18 12:58:13.539,firefox.exe,0 days 00:00:01.897000
1685,2022-12-18 12:58:15.436,LeagueClientUx.exe,0 days 00:02:54.960000
1686,2022-12-18 13:01:10.396,firefox.exe,0 days 00:00:13.856000
1687,2022-12-18 13:01:24.252,LeagueClientUx.exe,0 days 00:00:27.459000
1688,2022-12-18 13:01:51.711,firefox.exe,0 days 00:00:06.041000
1689,2022-12-18 13:01:57.752,LeagueClientUx.exe,0 days 00:00:00.701000
1690,2022-12-18 13:01:58.453,firefox.exe,0 days 00:00:11.553000
1691,2022-12-18 13:02:10.006,explorer.exe,0 days 00:00:10
1692,2022-12-18 13:02:20.006,firefox.exe,0 days 00:00:02.229000
1693,2022-12-18 13:02:22.235,League of Legends.exe,0 days 00:00:06.946000
1694,2022-12-18 13:02:29.181,firefox.exe,0 days 00:00:00.826000
1695,2022-12-18 13:02:30.007,League of Legends.exe,0 days 00:25:40.062000
1696,2022-12-18 13:28:10.069,firefox.exe,0 days 00:00:23.978000
1697,2022-12-18 13:28:34.047,LeagueClientUx.exe,0 days 00:02:06.889000
1698,2022-12-18 13:30:40.936,firefox.exe,0 days 00:00:10.857000
1699,2022-12-18 13:30:51.793,LeagueClientUx.exe,0 days 00:00:00.917000
1700,2022-12-18 13:30:52.710,firefox.exe,0 days 00:00:02.811000
1701,2022-12-18 13:30:55.521,LeagueClientUx.exe,0 days 00:00:16.905000
1702,2022-12-18 13:31:12.426,firefox.exe,0 days 00:01:32.029000
1703,2022-12-18 13:32:44.455,League of Legends.exe,0 days 00:00:10.162000
1704,2022-12-18 13:32:54.617,firefox.exe,0 days 00:00:02.924000
1705,2022-12-18 13:32:57.541,League of Legends.exe,0 days 00:07:39.755000
1706,2022-12-18 13:40:37.296,firefox.exe,0 days 00:00:02.495000
1707,2022-12-18 13:40:39.791,League of Legends.exe,0 days 00:02:59.540000
1708,2022-12-18 13:43:39.331,WindowsCamera.exe,0 days 00:00:00.776000
1709,2022-12-18 13:43:40.107,ApplicationFrameHost.exe,0 days 00:00:03.780000
1710,2022-12-18 13:43:43.887,WindowsCamera.exe,0 days 00:00:06.220000
1711,2022-12-18 13:43:50.107,ApplicationFrameHost.exe,0 days 00:01:24.596000
1712,2022-12-18 13:45:14.703,WindowsCamera.exe,0 days 00:00:05.408000
1713,2022-12-18 13:45:20.111,ApplicationFrameHost.exe,0 days 00:00:02.725000
1714,2022-12-18 13:45:22.836,WindowsCamera.exe,0 days 00:00:07.276000
1715,2022-12-18 13:45:30.112,ApplicationFrameHost.exe,0 days 00:00:25.753000
1716,2022-12-18 13:45:55.865,LeagueClientUx.exe,0 days 00:00:33.329000
1717,2022-12-18 13:46:29.194,WindowsCamera.exe,0 days 00:00:00.921000
1718,2022-12-18 13:46:30.115,ApplicationFrameHost.exe,0 days 00:00:02.183000
1719,2022-12-18 13:46:32.298,WindowsCamera.exe,0 days 00:00:07.817000
1720,2022-12-18 13:46:40.115,ApplicationFrameHost.exe,0 days 00:00:15.882000
1721,2022-12-18 13:46:55.997,WindowsCamera.exe,0 days 00:00:04.120000
1722,2022-12-18 13:47:00.117,ApplicationFrameHost.exe,0 days 00:00:09.005000
1723,2022-12-18 13:47:09.122,explorer.exe,0 days 00:00:00.995000
1724,2022-12-18 13:47:10.117,SearchApp.exe,0 days 00:00:02.745000
1725,2022-12-18 13:47:12.862,LeagueClientUx.exe,0 days 00:00:01.273000
1726,2022-12-18 13:47:14.135,firefox.exe,0 days 00:00:01.741000
1727,2022-12-18 13:47:15.876,explorer.exe,0 days 00:00:01.271000
1728,2022-12-18 13:47:17.147,LeagueClientUx.exe,0 days 00:00:31.335000
1729,2022-12-18 13:47:48.482,firefox.exe,0 days 00:00:06.495000
1730,2022-12-18 13:47:54.977,LeagueClientUx.exe,0 days 00:00:03.179000
1731,2022-12-18 13:47:58.156,ApplicationFrameHost.exe,0 days 00:00:01.245000
1732,2022-12-18 13:47:59.401,LeagueClientUx.exe,0 days 00:01:00.720000
1733,2022-12-18 13:49:00.121,ApplicationFrameHost.exe,0 days 00:00:40.001000
1734,2022-12-18 13:49:40.122,League of Legends.exe,0 days 00:01:50.004000
1735,2022-12-18 13:51:30.126,ApplicationFrameHost.exe,0 days 00:00:00.650000
1736,2022-12-18 13:51:30.776,League of Legends.exe,0 days 00:05:28.577000
1737,2022-12-18 13:56:59.353,explorer.exe,0 days 00:00:00.440000
1738,2022-12-18 13:56:59.793,League of Legends.exe,0 days 00:00:28.008000
1739,2022-12-18 13:57:27.801,iCloud.exe,0 days 00:00:02.339000
1740,2022-12-18 13:57:30.140,League of Legends.exe,0 days 00:04:10.008000
1741,2022-12-18 14:01:40.148,ApplicationFrameHost.exe,0 days 00:00:03.154000
1742,2022-12-18 14:01:43.302,League of Legends.exe,0 days 00:01:36.849000
