Start,Value,End,Duration
2022-12-17 20:23:07.023,firefox.exe,2022-12-17 20:23:10.444,0 days 00:00:03.421000
2022-12-17 20:23:10.444,LeagueClientUx.exe,2022-12-17 20:23:21.172,0 days 00:00:10.728000
2022-12-17 20:23:21.172,firefox.exe,2022-12-17 20:24:35.611,0 days 00:01:14.439000
2022-12-17 20:24:35.611,League of Legends.exe,2022-12-17 20:39:28.842,0 days 00:14:53.231000
2022-12-17 20:39:28.842,firefox.exe,2022-12-17 20:39:38.208,0 days 00:00:09.366000
2022-12-17 20:39:38.208,LeagueClientUx.exe,2022-12-17 20:40:06.423,0 days 00:00:28.215000
2022-12-17 20:40:06.423,firefox.exe,2022-12-17 20:40:08.037,0 days 00:00:01.614000
2022-12-17 20:40:08.037,explorer.exe,2022-12-17 20:40:08.845,0 days 00:00:00.808000
2022-12-17 20:40:08.845,LeagueClientUx.exe,2022-12-17 20:40:20.871,0 days 00:00:12.026000
2022-12-17 20:40:20.871,firefox.exe,2022-12-17 20:40:28.602,0 days 00:00:07.731000
2022-12-17 20:40:28.602,LeagueClientUx.exe,2022-12-17 20:41:28.849,0 days 00:01:00.247000
2022-12-17 20:41:28.849,League of Legends.exe,2022-12-17 20:41:54.757,0 days 00:00:25.908000
2022-12-17 20:41:54.757,firefox.exe,2022-12-17 20:41:59.475,0 days 00:00:04.718000
2022-12-17 20:41:59.475,explorer.exe,2022-12-17 20:41:59.842,0 days 00:00:00.367000
2022-12-17 20:41:59.842,League of Legends.exe,2022-12-17 20:54:53.946,0 days 00:12:54.104000
2022-12-17 20:54:53.946,LeagueClientUx.exe,2022-12-17 20:55:11.236,0 days 00:00:17.290000
2022-12-17 20:55:11.236,firefox.exe,2022-12-17 20:55:28.823,0 days 00:00:17.587000
2022-12-17 20:55:28.823,LeagueClientUx.exe,2022-12-17 20:55:29.095,0 days 00:00:00.272000
2022-12-17 20:55:29.095,firefox.exe,2022-12-17 20:55:37.667,0 days 00:00:08.572000
2022-12-17 20:55:37.667,explorer.exe,2022-12-17 20:55:38.759,0 days 00:00:01.092000
2022-12-17 20:55:38.759,LeagueClientUx.exe,2022-12-17 20:55:45.774,0 days 00:00:07.015000
2022-12-17 20:55:45.774,firefox.exe,2022-12-17 20:55:49.315,0 days 00:00:03.541000
2022-12-17 20:55:49.315,LeagueClientUx.exe,2022-12-17 20:55:58.311,0 days 00:00:08.996000
2022-12-17 20:55:58.311,firefox.exe,2022-12-17 20:55:59.995,0 days 00:00:01.684000
2022-12-17 20:55:59.995,LeagueClientUx.exe,2022-12-17 20:56:06.580,0 days 00:00:06.585000
2022-12-17 20:56:06.580,firefox.exe,2022-12-17 20:56:12.913,0 days 00:00:06.333000
2022-12-17 20:56:12.913,LeagueClientUx.exe,2022-12-17 20:56:16.612,0 days 00:00:03.699000
2022-12-17 20:56:16.612,firefox.exe,2022-12-17 20:56:29.282,0 days 00:00:12.670000
2022-12-17 20:56:29.282,LeagueClientUx.exe,2022-12-17 20:56:48.883,0 days 00:00:19.601000
2022-12-17 20:56:48.883,League of Legends.exe,2022-12-17 20:57:41.696,0 days 00:00:52.813000
2022-12-17 20:57:41.696,firefox.exe,2022-12-17 20:57:43.606,0 days 00:00:01.910000
2022-12-17 20:57:43.606,explorer.exe,2022-12-17 20:57:43.945,0 days 00:00:00.339000
2022-12-17 20:57:43.945,League of Legends.exe,2022-12-17 21:05:28.902,0 days 00:07:44.957000
2022-12-17 21:05:28.902,firefox.exe,2022-12-17 21:05:29.731,0 days 00:00:00.829000
2022-12-17 21:05:29.731,League of Legends.exe,2022-12-17 21:08:58.911,0 days 00:03:29.180000
2022-12-17 21:08:58.911,firefox.exe,2022-12-17 21:09:47.373,0 days 00:00:48.462000
2022-12-17 21:09:47.373,LeagueClientUx.exe,2022-12-17 21:09:58.914,0 days 00:00:11.541000
2022-12-17 21:09:58.914,firefox.exe,2022-12-17 21:12:12.417,0 days 00:02:13.503000
2022-12-17 21:12:12.417,RiotClientUx.exe,2022-12-17 21:12:19.326,0 days 00:00:06.909000
2022-12-17 21:12:19.326,firefox.exe,2022-12-17 21:12:28.279,0 days 00:00:08.953000
2022-12-17 21:12:28.279,RiotClientUx.exe,2022-12-17 21:12:30.039,0 days 00:00:01.760000
2022-12-17 21:12:30.039,firefox.exe,2022-12-17 21:12:36.794,0 days 00:00:06.755000
2022-12-17 21:12:36.794,explorer.exe,2022-12-17 21:12:37.549,0 days 00:00:00.755000
2022-12-17 21:12:37.549,LeagueClientUx.exe,2022-12-17 21:12:38.677,0 days 00:00:01.128000
2022-12-17 21:12:38.677,firefox.exe,2022-12-17 21:12:41.651,0 days 00:00:02.974000
2022-12-17 21:12:41.651,LeagueClientUx.exe,2022-12-17 21:13:06.637,0 days 00:00:24.986000
2022-12-17 21:13:06.637,firefox.exe,2022-12-17 21:13:14.932,0 days 00:00:08.295000
2022-12-17 21:13:14.932,LeagueClientUx.exe,2022-12-17 21:13:23.354,0 days 00:00:08.422000
2022-12-17 21:13:23.354,firefox.exe,2022-12-17 21:13:25.709,0 days 00:00:02.355000
2022-12-17 21:13:25.709,LeagueClientUx.exe,2022-12-17 21:13:27.823,0 days 00:00:02.114000
2022-12-17 21:13:27.823,Discord.exe,2022-12-17 21:13:31.083,0 days 00:00:03.260000
2022-12-17 21:13:31.083,LeagueClientUx.exe,2022-12-17 21:13:39.537,0 days 00:00:08.454000
2022-12-17 21:13:39.537,firefox.exe,2022-12-17 21:13:46.961,0 days 00:00:07.424000
2022-12-17 21:13:46.961,LeagueClientUx.exe,2022-12-17 21:14:38.927,0 days 00:00:51.966000
2022-12-17 21:14:38.927,League of Legends.exe,2022-12-17 21:33:28.970,0 days 00:18:50.043000
2022-12-17 21:33:28.970,firefox.exe,2022-12-17 21:33:36.392,0 days 00:00:07.422000
2022-12-17 21:33:36.392,LeagueClientUx.exe,2022-12-17 21:34:54.924,0 days 00:01:18.532000
2022-12-17 21:34:54.924,firefox.exe,2022-12-17 21:34:55.925,0 days 00:00:01.001000
2022-12-17 21:34:55.925,LeagueClientUx.exe,2022-12-17 21:34:56.431,0 days 00:00:00.506000
2022-12-17 21:34:56.431,firefox.exe,2022-12-17 21:35:07.511,0 days 00:00:11.080000
2022-12-17 21:35:07.511,LeagueClientUx.exe,2022-12-17 21:35:08.972,0 days 00:00:01.461000
2022-12-17 21:35:08.972,firefox.exe,2022-12-17 21:35:16.121,0 days 00:00:07.149000
2022-12-17 21:35:16.121,LeagueClientUx.exe,2022-12-17 21:35:39.113,0 days 00:00:22.992000
2022-12-17 21:35:39.113,firefox.exe,2022-12-17 21:35:54.805,0 days 00:00:15.692000
2022-12-17 21:35:54.805,LeagueClientUx.exe,2022-12-17 21:36:28.975,0 days 00:00:34.170000
2022-12-17 21:36:28.975,League of Legends.exe,2022-12-17 21:36:58.977,0 days 00:00:30.002000
2022-12-17 21:36:58.977,firefox.exe,2022-12-17 21:37:01.113,0 days 00:00:02.136000
2022-12-17 21:37:01.113,explorer.exe,2022-12-17 21:37:01.752,0 days 00:00:00.639000
2022-12-17 21:37:01.752,League of Legends.exe,2022-12-17 21:55:13.515,0 days 00:18:11.763000
2022-12-17 21:55:13.515,LeagueClientUx.exe,2022-12-17 21:58:10.747,0 days 00:02:57.232000
2022-12-17 21:58:10.747,firefox.exe,2022-12-17 21:58:31.719,0 days 00:00:20.972000
2022-12-17 21:58:31.719,LeagueClientUx.exe,2022-12-17 21:58:47.199,0 days 00:00:15.480000
2022-12-17 21:58:47.199,firefox.exe,2022-12-17 21:58:49.264,0 days 00:00:02.065000
2022-12-17 21:58:49.264,LeagueClientUx.exe,2022-12-17 21:58:57.809,0 days 00:00:08.545000
2022-12-17 21:58:57.809,firefox.exe,2022-12-17 21:58:58.732,0 days 00:00:00.923000
2022-12-17 21:58:58.732,LeagueClientUx.exe,2022-12-17 21:59:14.458,0 days 00:00:15.726000
2022-12-17 21:59:14.458,firefox.exe,2022-12-17 21:59:33.459,0 days 00:00:19.001000
2022-12-17 21:59:33.459,LeagueClientUx.exe,2022-12-17 21:59:49.033,0 days 00:00:15.574000
2022-12-17 21:59:49.033,League of Legends.exe,2022-12-17 22:00:13.149,0 days 00:00:24.116000
2022-12-17 22:00:13.149,firefox.exe,2022-12-17 22:00:15.251,0 days 00:00:02.102000
2022-12-17 22:00:15.251,League of Legends.exe,2022-12-17 22:17:38.248,0 days 00:17:22.997000
2022-12-17 22:17:38.248,LeagueClientUx.exe,2022-12-17 22:17:39.041,0 days 00:00:00.793000
2022-12-17 22:17:39.041,firefox.exe,2022-12-17 22:17:42.326,0 days 00:00:03.285000
2022-12-17 22:17:42.326,LeagueClientUx.exe,2022-12-17 22:17:46.414,0 days 00:00:04.088000
2022-12-17 22:17:46.414,firefox.exe,2022-12-17 22:17:48.776,0 days 00:00:02.362000
2022-12-17 22:17:48.776,LeagueClientUx.exe,2022-12-17 22:18:04.175,0 days 00:00:15.399000
2022-12-17 22:18:04.175,firefox.exe,2022-12-17 22:18:49.736,0 days 00:00:45.561000
2022-12-17 22:18:49.736,explorer.exe,2022-12-17 22:18:51.241,0 days 00:00:01.505000
2022-12-18 12:48:55.371,Teams.exe,2022-12-18 12:52:26.878,0 days 00:03:31.507000
2022-12-18 12:52:26.878,SearchApp.exe,2022-12-18 12:52:32.636,0 days 00:00:05.758000
2022-12-18 12:52:32.636,WindowsCamera.exe,2022-12-18 12:52:36.879,0 days 00:00:04.243000
2022-12-18 12:52:36.879,ApplicationFrameHost.exe,2022-12-18 12:52:47.002,0 days 00:00:10.123000
2022-12-18 12:52:47.002,explorer.exe,2022-12-18 12:52:53.190,0 days 00:00:06.188000
2022-12-18 12:52:53.190,firefox.exe,2022-12-18 12:53:19.797,0 days 00:00:26.607000
2022-12-18 12:53:19.797,explorer.exe,2022-12-18 12:53:36.759,0 days 00:00:16.962000
2022-12-18 12:53:36.759,firefox.exe,2022-12-18 12:54:03.334,0 days 00:00:26.575000
2022-12-18 12:54:03.334,explorer.exe,2022-12-18 12:54:04.761,0 days 00:00:01.427000
2022-12-18 12:55:39.941,Teams.exe,2022-12-18 12:55:40.833,0 days 00:00:00.892000
2022-12-18 12:55:40.833,explorer.exe,2022-12-18 12:55:49.952,0 days 00:00:09.119000
2022-12-18 12:55:49.952,SearchApp.exe,2022-12-18 12:55:52.560,0 days 00:00:02.608000
2022-12-18 12:55:52.560,ApplicationFrameHost.exe,2022-12-18 12:55:59.925,0 days 00:00:07.365000
2022-12-18 12:55:59.925,explorer.exe,2022-12-18 12:56:02.134,0 days 00:00:02.209000
2022-12-18 12:56:02.134,ApplicationFrameHost.exe,2022-12-18 12:56:06.473,0 days 00:00:04.339000
2022-12-18 12:56:06.473,explorer.exe,2022-12-18 12:56:08.880,0 days 00:00:02.407000
2022-12-18 12:56:08.880,ApplicationFrameHost.exe,2022-12-18 12:56:12.732,0 days 00:00:03.852000
2022-12-18 12:56:12.732,explorer.exe,2022-12-18 12:56:35.434,0 days 00:00:22.702000
2022-12-18 12:56:35.434,iCloud.exe,2022-12-18 12:56:39.991,0 days 00:00:04.557000
2022-12-18 12:56:39.991,explorer.exe,2022-12-18 12:56:47.225,0 days 00:00:07.234000
2022-12-18 12:56:47.225,WindowsCamera.exe,2022-12-18 12:56:49.991,0 days 00:00:02.766000
2022-12-18 12:56:49.991,ApplicationFrameHost.exe,2022-12-18 12:56:52.610,0 days 00:00:02.619000
2022-12-18 12:56:52.610,firefox.exe,2022-12-18 12:57:30.402,0 days 00:00:37.792000
2022-12-18 12:57:30.402,explorer.exe,2022-12-18 12:57:39.993,0 days 00:00:09.591000
2022-12-18 12:57:39.993,RiotClientUx.exe,2022-12-18 12:57:42.154,0 days 00:00:02.161000
2022-12-18 12:57:42.154,WindowsCamera.exe,2022-12-18 12:57:44.436,0 days 00:00:02.282000
2022-12-18 12:57:44.436,RiotClientUx.exe,2022-12-18 12:58:09.994,0 days 00:00:25.558000
2022-12-18 12:58:09.994,LeagueClientUx.exe,2022-12-18 12:58:13.539,0 days 00:00:03.545000
2022-12-18 12:58:13.539,firefox.exe,2022-12-18 12:58:15.436,0 days 00:00:01.897000
2022-12-18 12:58:15.436,LeagueClientUx.exe,2022-12-18 13:01:10.396,0 days 00:02:54.960000
2022-12-18 13:01:10.396,firefox.exe,2022-12-18 13:01:24.252,0 days 00:00:13.856000
2022-12-18 13:01:24.252,LeagueClientUx.exe,2022-12-18 13:01:51.711,0 days 00:00:27.459000
2022-12-18 13:01:51.711,firefox.exe,2022-12-18 13:01:57.752,0 days 00:00:06.041000
2022-12-18 13:01:57.752,LeagueClientUx.exe,2022-12-18 13:01:58.453,0 days 00:00:00.701000
2022-12-18 13:01:58.453,firefox.exe,2022-12-18 13:02:10.006,0 days 00:00:11.553000
2022-12-18 13:02:10.006,explorer.exe,2022-12-18 13:02:20.006,0 days 00:00:10
2022-12-18 13:02:20.006,firefox.exe,2022-12-18 13:02:22.235,0 days 00:00:02.229000
2022-12-18 13:02:22.235,League of Legends.exe,2022-12-18 13:02:29.181,0 days 00:00:06.946000
2022-12-18 13:02:29.181,firefox.exe,2022-12-18 13:02:30.007,0 days 00:00:00.826000
2022-12-18 13:02:30.007,League of Legends.exe,2022-12-18 13:28:10.069,0 days 00:25:40.062000
2022-12-18 13:28:10.069,firefox.exe,2022-12-18 13:28:34.047,0 days 00:00:23.978000
2022-12-18 13:28:34.047,LeagueClientUx.exe,2022-12-18 13:30:40.936,0 days 00:02:06.889000
2022-12-18 13:30:40.936,firefox.exe,2022-12-18 13:30:51.793,0 days 00:00:10.857000
2022-12-18 13:30:51.793,LeagueClientUx.exe,2022-12-18 13:30:52.710,0 days 00:00:00.917000
2022-12-18 13:30:52.710,firefox.exe,2022-12-18 13:30:55.521,0 days 00:00:02.811000
2022-12-18 13:30:55.521,LeagueClientUx.exe,2022-12-18 13:31:12.426,0 days 00:00:16.905000
2022-12-18 13:31:12.426,firefox.exe,2022-12-18 13:32:44.455,0 days 00:01:32.029000
2022-12-18 13:32:44.455,League of Legends.exe,2022-12-18 13:32:54.617,0 days 00:00:10.162000
2022-12-18 13:32:54.617,firefox.exe,2022-12-18 13:32:57.541,0 days 00:00:02.924000
2022-12-18 13:32:57.541,League of Legends.exe,2022-12-18 13:40:37.296,0 days 00:07:39.755000
2022-12-18 13:40:37.296,firefox.exe,2022-12-18 13:40:39.791,0 days 00:00:02.495000
2022-12-18 13:40:39.791,League of Legends.exe,2022-12-18 13:43:39.331,0 days 00:02:59.540000
2022-12-18 13:43:39.331,WindowsCamera.exe,2022-12-18 13:43:40.107,0 days 00:00:00.776000
2022-12-18 13:43:40.107,ApplicationFrameHost.exe,2022-12-18 13:43:43.887,0 days 00:00:03.780000
2022-12-18 13:43:43.887,WindowsCamera.exe,2022-12-18 13:43:50.107,0 days 00:00:06.220000
2022-12-18 13:43:50.107,ApplicationFrameHost.exe,2022-12-18 13:45:14.703,0 days 00:01:24.596000
2022-12-18 13:45:14.703,WindowsCamera.exe,2022-12-18 13:45:20.111,0 days 00:00:05.408000
2022-12-18 13:45:20.111,ApplicationFrameHost.exe,2022-12-18 13:45:22.836,0 days 00:00:02.725000
2022-12-18 13:45:22.836,WindowsCamera.exe,2022-12-18 13:45:30.112,0 days 00:00:07.276000
2022-12-18 13:45:30.112,ApplicationFrameHost.exe,2022-12-18 13:45:55.865,0 days 00:00:25.753000
2022-12-18 13:45:55.865,LeagueClientUx.exe,2022-12-18 13:46:29.194,0 days 00:00:33.329000
2022-12-18 13:46:29.194,WindowsCamera.exe,2022-12-18 13:46:30.115,0 days 00:00:00.921000
2022-12-18 13:46:30.115,ApplicationFrameHost.exe,2022-12-18 13:46:32.298,0 days 00:00:02.183000
2022-12-18 13:46:32.298,WindowsCamera.exe,2022-12-18 13:46:40.115,0 days 00:00:07.817000
2022-12-18 13:46:40.115,ApplicationFrameHost.exe,2022-12-18 13:46:55.997,0 days 00:00:15.882000
2022-12-18 13:46:55.997,WindowsCamera.exe,2022-12-18 13:47:00.117,0 days 00:00:04.120000
2022-12-18 13:47:00.117,ApplicationFrameHost.exe,2022-12-18 13:47:09.122,0 days 00:00:09.005000
2022-12-18 13:47:09.122,explorer.exe,2022-12-18 13:47:10.117,0 days 00:00:00.995000
2022-12-18 13:47:10.117,SearchApp.exe,2022-12-18 13:47:12.862,0 days 00:00:02.745000
2022-12-18 13:47:12.862,LeagueClientUx.exe,2022-12-18 13:47:14.135,0 days 00:00:01.273000
2022-12-18 13:47:14.135,firefox.exe,2022-12-18 13:47:15.876,0 days 00:00:01.741000
2022-12-18 13:47:15.876,explorer.exe,2022-12-18 13:47:17.147,0 days 00:00:01.271000
2022-12-18 13:47:17.147,LeagueClientUx.exe,2022-12-18 13:47:48.482,0 days 00:00:31.335000
2022-12-18 13:47:48.482,firefox.exe,2022-12-18 13:47:54.977,0 days 00:00:06.495000
2022-12-18 13:47:54.977,LeagueClientUx.exe,2022-12-18 13:47:58.156,0 days 00:00:03.179000
2022-12-18 13:47:58.156,ApplicationFrameHost.exe,2022-12-18 13:47:59.401,0 days 00:00:01.245000
2022-12-18 13:47:59.401,LeagueClientUx.exe,2022-12-18 13:49:00.121,0 days 00:01:00.720000
2022-12-18 13:49:00.121,ApplicationFrameHost.exe,2022-12-18 13:49:40.122,0 days 00:00:40.001000
2022-12-18 13:49:40.122,League of Legends.exe,2022-12-18 13:51:30.126,0 days 00:01:50.004000
2022-12-18 13:51:30.126,ApplicationFrameHost.exe,2022-12-18 13:51:30.776,0 days 00:00:00.650000
2022-12-18 13:51:30.776,League of Legends.exe,2022-12-18 13:56:59.353,0 days 00:05:28.577000
2022-12-18 13:56:59.353,explorer.exe,2022-12-18 13:56:59.793,0 days 00:00:00.440000
2022-12-18 13:56:59.793,League of Legends.exe,2022-12-18 13:57:27.801,0 days 00:00:28.008000
2022-12-18 13:57:27.801,iCloud.exe,2022-12-18 13:57:30.140,0 days 00:00:02.339000
2022-12-18 13:57:30.140,League of Legends.exe,2022-12-18 14:01:40.148,0 days 00:04:10.008000
2022-12-18 14:01:40.148,ApplicationFrameHost.exe,2022-12-18 14:01:43.302,0 days 00:00:03.154000
2022-12-18 14:01:43.302,League of Legends.exe,2022-12-18 14:03:20.151,0 days 00:01:36.849000
2022-12-18 14:03:20.151,ApplicationFrameHost.exe,2022-12-18 14:03:27.618,0 days 00:00:07.467000
2022-12-18 14:03:27.618,League of Legends.exe,2022-12-18 14:08:50.165,0 days 00:05:22.547000
2022-12-18 14:08:50.165,ApplicationFrameHost.exe,2022-12-18 14:09:00.165,0 days 00:00:10
2022-12-18 14:09:00.165,League of Legends.exe,2022-12-18 14:09:20.167,0 days 00:00:20.002000
2022-12-18 14:09:20.167,ApplicationFrameHost.exe,2022-12-18 14:09:43.368,0 days 00:00:23.201000
2022-12-18 14:09:43.368,LeagueClientUx.exe,2022-12-18 14:10:01.961,0 days 00:00:18.593000
2022-12-18 14:10:01.961,firefox.exe,2022-12-18 14:10:11.970,0 days 00:00:10.009000
2022-12-18 14:10:11.970,LeagueClientUx.exe,2022-12-18 14:10:33.667,0 days 00:00:21.697000
2022-12-18 14:10:33.667,firefox.exe,2022-12-18 14:10:43.759,0 days 00:00:10.092000
2022-12-18 14:10:43.759,LeagueClientUx.exe,2022-12-18 14:11:23.821,0 days 00:00:40.062000
2022-12-18 14:11:23.821,firefox.exe,2022-12-18 14:11:24.907,0 days 00:00:01.086000
2022-12-18 14:11:24.907,LeagueClientUx.exe,2022-12-18 14:11:27.335,0 days 00:00:02.428000
2022-12-18 14:11:27.335,firefox.exe,2022-12-18 14:11:31.751,0 days 00:00:04.416000
2022-12-18 14:11:31.751,LeagueClientUx.exe,2022-12-18 14:11:42.962,0 days 00:00:11.211000
2022-12-18 14:11:42.962,firefox.exe,2022-12-18 14:11:48.377,0 days 00:00:05.415000
2022-12-18 14:11:48.377,LeagueClientUx.exe,2022-12-18 14:12:18.878,0 days 00:00:30.501000
2022-12-18 14:12:18.878,firefox.exe,2022-12-18 14:12:24.338,0 days 00:00:05.460000
2022-12-18 14:12:24.338,WindowsCamera.exe,2022-12-18 14:12:30.174,0 days 00:00:05.836000
2022-12-18 14:12:30.174,ApplicationFrameHost.exe,2022-12-18 14:12:36.672,0 days 00:00:06.498000
2022-12-18 14:12:36.672,firefox.exe,2022-12-18 14:13:07.500,0 days 00:00:30.828000
2022-12-18 14:13:07.500,League of Legends.exe,2022-12-18 14:13:11.989,0 days 00:00:04.489000
2022-12-18 14:13:11.989,firefox.exe,2022-12-18 14:13:13.734,0 days 00:00:01.745000
2022-12-18 14:13:13.734,League of Legends.exe,2022-12-18 14:16:30.185,0 days 00:03:16.451000
2022-12-18 14:16:30.185,firefox.exe,2022-12-18 14:16:40.137,0 days 00:00:09.952000
2022-12-18 14:16:40.137,League of Legends.exe,2022-12-18 14:18:40.191,0 days 00:02:00.054000
2022-12-18 14:18:40.191,firefox.exe,2022-12-18 14:18:42.965,0 days 00:00:02.774000
2022-12-18 14:18:42.965,League of Legends.exe,2022-12-18 14:21:00.197,0 days 00:02:17.232000
2022-12-18 14:21:00.197,firefox.exe,2022-12-18 14:21:06.949,0 days 00:00:06.752000
2022-12-18 14:21:06.949,League of Legends.exe,2022-12-18 14:24:20.205,0 days 00:03:13.256000
2022-12-18 14:24:20.205,firefox.exe,2022-12-18 14:24:21.437,0 days 00:00:01.232000
2022-12-18 14:24:21.437,League of Legends.exe,2022-12-18 14:28:20.214,0 days 00:03:58.777000
2022-12-18 14:28:20.214,firefox.exe,2022-12-18 14:28:25.556,0 days 00:00:05.342000
2022-12-18 14:28:25.556,League of Legends.exe,2022-12-18 14:33:30.226,0 days 00:05:04.670000
2022-12-18 14:33:30.226,LeagueClientUx.exe,2022-12-18 14:36:24.200,0 days 00:02:53.974000
2022-12-18 14:36:24.200,WindowsCamera.exe,2022-12-18 14:36:27.156,0 days 00:00:02.956000
2022-12-18 14:36:27.156,LeagueClientUx.exe,2022-12-18 14:36:43.546,0 days 00:00:16.390000
2022-12-18 14:36:43.546,WindowsCamera.exe,2022-12-18 14:36:50.235,0 days 00:00:06.689000
2022-12-18 14:36:50.235,ApplicationFrameHost.exe,2022-12-18 14:39:13.177,0 days 00:02:22.942000
2022-12-18 14:39:13.177,WindowsCamera.exe,2022-12-18 14:39:16.252,0 days 00:00:03.075000
2022-12-18 14:39:16.252,ApplicationFrameHost.exe,2022-12-18 14:39:17.425,0 days 00:00:01.173000
2022-12-18 14:39:17.425,WindowsCamera.exe,2022-12-18 14:39:20.241,0 days 00:00:02.816000
2022-12-18 14:39:20.241,ApplicationFrameHost.exe,2022-12-18 14:39:28.307,0 days 00:00:08.066000
2022-12-18 14:39:28.307,WindowsCamera.exe,2022-12-18 14:39:30.241,0 days 00:00:01.934000
2022-12-18 14:39:30.241,ApplicationFrameHost.exe,2022-12-18 14:39:44.112,0 days 00:00:13.871000
2022-12-18 14:39:44.112,WindowsCamera.exe,2022-12-18 14:39:50.242,0 days 00:00:06.130000
2022-12-18 14:39:50.242,ApplicationFrameHost.exe,2022-12-18 14:39:56.126,0 days 00:00:05.884000
2022-12-18 14:39:56.126,WindowsCamera.exe,2022-12-18 14:40:00.242,0 days 00:00:04.116000
2022-12-18 14:40:00.242,ApplicationFrameHost.exe,2022-12-18 14:40:00.709,0 days 00:00:00.467000
2022-12-18 14:40:00.709,WindowsCamera.exe,2022-12-18 14:40:10.242,0 days 00:00:09.533000
2022-12-18 14:40:10.242,ApplicationFrameHost.exe,2022-12-18 14:40:16.514,0 days 00:00:06.272000
2022-12-18 14:40:16.514,explorer.exe,2022-12-18 14:40:19.164,0 days 00:00:02.650000
2022-12-18 14:40:19.164,LeagueClientUx.exe,2022-12-18 14:40:25.082,0 days 00:00:05.918000
2022-12-18 14:40:25.082,explorer.exe,2022-12-18 14:40:35.729,0 days 00:00:10.647000
2022-12-18 14:40:35.729,firefox.exe,2022-12-18 14:45:26.094,0 days 00:04:50.365000
2022-12-18 14:45:26.094,ApplicationFrameHost.exe,2022-12-18 14:45:27.013,0 days 00:00:00.919000
2022-12-18 14:45:27.013,firefox.exe,2022-12-18 14:45:42.537,0 days 00:00:15.524000
2022-12-18 14:45:42.537,ApplicationFrameHost.exe,2022-12-18 14:45:46.477,0 days 00:00:03.940000
2022-12-18 14:45:46.477,WindowsCamera.exe,2022-12-18 14:45:49.498,0 days 00:00:03.021000
2022-12-18 14:45:49.498,firefox.exe,2022-12-18 14:46:01.022,0 days 00:00:11.524000
2022-12-18 14:46:01.022,explorer.exe,2022-12-18 14:46:06.775,0 days 00:00:05.753000
2022-12-18 14:46:06.775,firefox.exe,2022-12-18 14:46:25.868,0 days 00:00:19.093000
2022-12-18 14:46:25.868,ApplicationFrameHost.exe,2022-12-18 14:46:44.356,0 days 00:00:18.488000
2022-12-18 14:46:44.356,firefox.exe,2022-12-18 14:46:46.424,0 days 00:00:02.068000
2022-12-18 14:46:46.424,explorer.exe,2022-12-18 14:46:47.243,0 days 00:00:00.819000
2022-12-18 14:46:47.243,firefox.exe,2022-12-18 14:46:51.029,0 days 00:00:03.786000
2022-12-18 14:46:51.029,ApplicationFrameHost.exe,2022-12-18 14:46:52.687,0 days 00:00:01.658000
2022-12-18 14:46:52.687,firefox.exe,2022-12-18 14:46:56.899,0 days 00:00:04.212000
2022-12-18 14:46:56.899,ApplicationFrameHost.exe,2022-12-18 14:48:13.026,0 days 00:01:16.127000
2022-12-18 14:48:13.026,firefox.exe,2022-12-18 14:48:20.639,0 days 00:00:07.613000
2022-12-18 14:48:20.639,WindowsCamera.exe,2022-12-18 14:48:30.259,0 days 00:00:09.620000
2022-12-18 14:48:30.259,ApplicationFrameHost.exe,2022-12-18 14:48:33.441,0 days 00:00:03.182000
2022-12-18 14:48:33.441,WindowsCamera.exe,2022-12-18 14:48:33.923,0 days 00:00:00.482000
2022-12-18 14:48:33.923,firefox.exe,2022-12-18 14:52:56.153,0 days 00:04:22.230000
2022-12-18 14:52:56.153,WindowsCamera.exe,2022-12-18 14:53:00.270,0 days 00:00:04.117000
2022-12-18 14:53:00.270,ApplicationFrameHost.exe,2022-12-18 14:57:20.278,0 days 00:04:20.008000
2022-12-18 14:57:20.278,iCloud.exe,2022-12-18 15:14:42.091,0 days 00:17:21.813000
