MEASUREMENT_TIME,VALUE
2023-01-14 03:18:02.707,LeagueClientUx.exe
2023-01-14 03:18:25.693,firefox.exe
2023-01-14 03:24:49.501,LeagueClientUx.exe
2023-01-14 03:25:09.548,firefox.exe
2023-01-14 03:28:52.258,explorer.exe
2023-01-14 03:28:53.499,onenoteim.exe
2023-01-14 03:28:53.790,ApplicationFrameHost.exe
2023-01-14 03:28:54.912,firefox.exe
2023-01-14 03:29:13.791,POWERPNT.EXE
2023-01-14 03:29:23.792,PowerToys.Settings.exe
2023-01-14 03:29:46.008,firefox.exe
2023-01-14 03:30:18.863,explorer.exe
2023-01-14 03:30:20.128,firefox.exe
2023-01-14 03:30:41.604,explorer.exe
2023-01-14 03:30:42.536,firefox.exe
2023-01-14 03:30:43.951,explorer.exe
2023-01-14 03:30:45.015,LeagueClientUx.exe
2023-01-14 03:30:46.222,firefox.exe
2023-01-14 03:30:47.114,LeagueClientUx.exe
2023-01-14 03:30:50.848,firefox.exe
2023-01-14 03:30:51.763,LeagueClientUx.exe
2023-01-14 03:31:12.836,ApplicationFrameHost.exe
2023-01-14 03:31:13.800,LeagueClientUx.exe
2023-01-14 03:31:25.249,firefox.exe
2023-01-14 03:31:47.403,LeagueClientUx.exe
2023-01-14 03:31:52.618,firefox.exe
2023-01-14 03:31:53.564,LeagueClientUx.exe
2023-01-14 03:31:58.163,firefox.exe
2023-01-14 03:31:59.025,LeagueClientUx.exe
2023-01-14 03:32:06.100,firefox.exe
2023-01-14 03:32:15.946,PowerToys.Settings.exe
2023-01-14 03:32:59.501,PowerToys.FancyZonesEditor.exe
2023-01-14 03:33:04.056,PowerToys.Settings.exe
2023-01-14 03:33:04.387,firefox.exe
2023-01-14 03:33:14.575,onenoteim.exe
2023-01-14 03:33:16.476,explorer.exe
2023-01-14 03:33:19.697,PowerToys.Settings.exe
2023-01-14 03:33:21.384,explorer.exe
2023-01-14 03:33:22.306,LeagueClientUx.exe
2023-01-14 03:34:26.052,firefox.exe
2023-01-14 03:34:28.015,LeagueClientUx.exe
2023-01-14 03:34:31.174,firefox.exe
2023-01-14 03:34:41.771,PowerToys.Settings.exe
2023-01-14 03:34:42.244,firefox.exe
2023-01-14 03:34:55.832,onenoteim.exe
2023-01-14 03:34:57.859,firefox.exe
2023-01-14 03:34:58.661,onenoteim.exe
2023-01-14 03:35:04.062,ApplicationFrameHost.exe
2023-01-14 03:35:04.147,onenoteim.exe
2023-01-14 03:35:14.063,ApplicationFrameHost.exe
2023-01-14 03:35:14.712,onenoteim.exe
2023-01-14 03:35:24.063,ApplicationFrameHost.exe
2023-01-14 03:35:44.066,firefox.exe
2023-01-14 03:36:09.129,LeagueClientUx.exe
2023-01-14 03:36:12.466,firefox.exe
2023-01-14 03:36:14.127,LeagueClientUx.exe
2023-01-14 03:36:14.843,firefox.exe
2023-01-14 03:36:31.621,LeagueClientUx.exe
2023-01-14 03:36:32.585,firefox.exe
2023-01-14 03:36:33.742,LeagueClientUx.exe
2023-01-14 03:36:34.320,firefox.exe
2023-01-14 03:37:13.274,explorer.exe
2023-01-14 03:37:14.071,Discord.exe
2023-01-14 03:37:15.211,firefox.exe
2023-01-14 03:37:15.851,Discord.exe
2023-01-14 03:37:31.379,firefox.exe
2023-01-14 03:37:40.814,ScreenClippingHost.exe
2023-01-14 03:37:41.720,LeagueClientUx.exe
2023-01-14 03:37:42.583,firefox.exe
2023-01-14 03:37:45.353,LeagueClientUx.exe
2023-01-14 03:38:00.605,Discord.exe
2023-01-14 03:38:06.939,LeagueClientUx.exe
2023-01-14 03:38:16.356,firefox.exe
2023-01-14 03:38:24.703,LeagueClientUx.exe
2023-01-14 03:38:38.575,firefox.exe
2023-01-14 03:38:40.200,LeagueClientUx.exe
2023-01-14 03:38:52.863,firefox.exe
2023-01-14 03:38:57.096,Discord.exe
2023-01-14 03:39:14.078,League of Legends.exe
2023-01-14 03:39:16.116,firefox.exe
2023-01-14 03:39:25.581,Discord.exe
2023-01-14 03:39:31.908,League of Legends.exe
2023-01-14 03:39:44.080,Discord.exe
2023-01-14 03:39:45.523,firefox.exe
2023-01-14 03:39:48.149,explorer.exe
2023-01-14 03:39:48.607,League of Legends.exe
2023-01-14 03:55:24.135,Discord.exe
2023-01-14 03:55:29.305,LeagueClientUx.exe
2023-01-14 03:55:40.229,firefox.exe
2023-01-14 03:55:44.137,explorer.exe
2023-01-14 03:55:49.843,LeagueClientUx.exe
2023-01-14 03:56:03.603,firefox.exe
2023-01-14 03:56:54.375,explorer.exe
2023-01-14 03:56:58.147,WeChat.exe
2023-01-14 03:57:00.446,firefox.exe
2023-01-14 03:57:01.926,explorer.exe
2023-01-14 03:57:04.141,WeChat.exe
2023-01-14 03:57:11.937,LeagueClientUx.exe
2023-01-14 03:57:19.065,WeChat.exe
2023-01-14 03:57:24.142,LeagueClientUx.exe
2023-01-14 03:57:24.894,firefox.exe
2023-01-14 03:57:31.228,explorer.exe
2023-01-14 03:57:32.291,WeChatUpdate.exe
2023-01-14 03:57:33.197,explorer.exe
2023-01-14 03:57:33.885,WeChat.exe
2023-01-14 03:58:11.415,firefox.exe
2023-01-14 03:58:20.880,onenoteim.exe
2023-01-14 03:58:21.760,firefox.exe
2023-01-14 03:58:49.697,explorer.exe
2023-01-14 03:58:52.225,LeagueClientUx.exe
2023-01-14 04:00:11.761,firefox.exe
2023-01-14 04:00:16.969,RiotClientUx.exe
2023-01-14 04:00:19.132,firefox.exe
2023-01-14 04:00:19.930,onenoteim.exe
2023-01-14 04:00:24.150,ApplicationFrameHost.exe
2023-01-14 04:00:40.610,RiotClientUx.exe
2023-01-14 04:00:54.152,LeagueCrashHandler.exe
2023-01-14 04:00:57.579,LeagueClientUx.exe
2023-01-14 04:01:09.443,firefox.exe
2023-01-14 04:01:20.422,LeagueClientUx.exe
2023-01-14 04:01:31.097,firefox.exe
2023-01-14 04:01:32.513,LeagueClientUx.exe
2023-01-14 04:01:44.633,firefox.exe
2023-01-14 04:02:35.626,LeagueClientUx.exe
2023-01-14 04:02:36.779,firefox.exe
2023-01-14 04:02:38.116,LeagueClientUx.exe
2023-01-14 04:02:40.002,firefox.exe
2023-01-14 04:02:41.957,LeagueClientUx.exe
2023-01-14 04:03:20.304,firefox.exe
2023-01-14 04:04:04.163,explorer.exe
2023-01-14 04:04:14.164,firefox.exe
2023-01-14 04:04:21.894,League of Legends.exe
2023-01-14 04:27:54.233,LeagueClientUx.exe
2023-01-14 04:29:56.786,firefox.exe
2023-01-14 04:30:14.240,LeagueClientUx.exe
2023-01-14 04:30:44.241,League of Legends.exe
2023-01-14 04:31:22.605,firefox.exe
2023-01-14 04:32:03.290,League of Legends.exe
2023-01-14 04:47:54.287,firefox.exe
2023-01-14 04:48:14.975,LeagueClientUx.exe
2023-01-14 04:48:27.293,explorer.exe
2023-01-14 04:48:28.441,WeChat.exe
2023-01-14 04:48:31.146,LeagueClientUx.exe
2023-01-14 04:48:33.464,firefox.exe
2023-01-14 04:48:36.019,LeagueClientUx.exe
2023-01-14 04:48:55.274,firefox.exe
2023-01-14 04:49:02.534,LeagueClientUx.exe
2023-01-14 04:49:20.231,firefox.exe
2023-01-14 04:50:04.296,League of Legends.exe
2023-01-14 04:50:39.081,firefox.exe
2023-01-14 04:50:50.900,explorer.exe
2023-01-14 04:50:54.297,League of Legends.exe
2023-01-14 05:00:11.202,firefox.exe
2023-01-14 05:00:12.090,League of Legends.exe
2023-01-14 05:09:24.343,firefox.exe
2023-01-14 05:09:28.492,LeagueClientUx.exe
2023-01-14 05:11:08.732,firefox.exe
2023-01-14 05:12:44.000,explorer.exe
2023-01-14 05:12:44.351,LeagueClientUx.exe
2023-01-14 05:12:58.028,RiotClientUx.exe
2023-01-14 05:13:08.403,firefox.exe
2023-01-14 05:13:11.388,RiotClientUx.exe
2023-01-14 05:13:24.353,LeagueClientUx.exe
2023-01-14 05:13:24.830,firefox.exe
2023-01-14 05:13:26.344,LeagueClientUx.exe
2023-01-14 05:14:07.705,firefox.exe
2023-01-14 05:14:36.844,LeagueClientUx.exe
2023-01-14 05:14:39.778,firefox.exe
2023-01-14 05:14:44.937,LeagueClientUx.exe
2023-01-14 05:14:46.290,firefox.exe
2023-01-14 05:14:50.890,LeagueClientUx.exe
2023-01-14 05:14:58.851,firefox.exe
2023-01-14 05:15:09.844,LeagueClientUx.exe
2023-01-14 05:15:30.962,firefox.exe
2023-01-14 05:15:33.784,LeagueClientUx.exe
2023-01-14 05:15:34.523,firefox.exe
2023-01-14 05:15:39.358,LeagueClientUx.exe
2023-01-14 05:15:50.846,firefox.exe
2023-01-14 05:16:37.802,League of Legends.exe
2023-01-14 05:16:44.035,firefox.exe
2023-01-14 05:16:46.900,League of Legends.exe
2023-01-14 05:26:54.390,firefox.exe
2023-01-14 05:27:08.366,LeagueClientUx.exe
2023-01-14 05:27:25.255,firefox.exe
2023-01-14 05:27:27.165,LeagueClientUx.exe
2023-01-14 05:27:28.174,firefox.exe
2023-01-14 05:28:17.029,LeagueClientUx.exe
2023-01-14 05:28:25.997,firefox.exe
2023-01-14 05:28:26.921,LeagueClientUx.exe
2023-01-14 05:28:53.677,firefox.exe
2023-01-14 05:29:03.973,LeagueClientUx.exe
2023-01-14 05:29:44.398,League of Legends.exe
2023-01-14 05:36:20.621,firefox.exe
2023-01-14 05:36:21.862,League of Legends.exe
2023-01-14 05:47:54.444,firefox.exe
2023-01-14 05:48:08.072,LeagueClientUx.exe
2023-01-14 05:48:23.595,firefox.exe
2023-01-14 05:48:53.314,LeagueClientUx.exe
2023-01-14 05:49:23.975,firefox.exe
2023-01-14 05:50:41.136,LeagueClientUx.exe
2023-01-14 05:50:42.439,firefox.exe
2023-01-14 05:51:14.187,Teams.exe
2023-01-14 05:51:17.418,explorer.exe
2023-01-14 05:51:21.736,firefox.exe
2023-01-14 05:51:23.110,explorer.exe
2023-01-14 05:51:25.937,firefox.exe
2023-01-14 05:56:19.897,explorer.exe
2023-01-14 05:56:21.790,LeagueClientUx.exe
2023-01-14 05:56:24.399,firefox.exe
2023-01-14 05:56:25.767,LeagueClientUx.exe
2023-01-14 05:56:37.399,firefox.exe
2023-01-14 05:56:40.117,onenoteim.exe
2023-01-14 05:56:44.466,ApplicationFrameHost.exe
2023-01-14 05:56:59.555,LeagueClientUx.exe
2023-01-14 05:57:00.184,onenoteim.exe
2023-01-14 05:57:04.468,ApplicationFrameHost.exe
2023-01-14 05:57:10.805,LeagueClientUx.exe
2023-01-14 05:57:37.192,firefox.exe
2023-01-14 05:57:41.863,LeagueClientUx.exe
2023-01-14 05:57:44.162,firefox.exe
2023-01-14 05:57:51.816,LeagueClientUx.exe
2023-01-14 05:57:55.945,firefox.exe
2023-01-14 05:57:56.788,onenoteim.exe
2023-01-14 05:58:04.469,ApplicationFrameHost.exe
2023-01-14 05:58:31.288,onenoteim.exe
2023-01-14 05:58:34.471,ApplicationFrameHost.exe
2023-01-14 05:59:12.415,onenoteim.exe
2023-01-14 05:59:14.472,ApplicationFrameHost.exe
2023-01-14 05:59:16.443,firefox.exe
2023-01-14 05:59:32.174,League of Legends.exe
2023-01-14 06:14:34.512,firefox.exe
2023-01-14 06:14:47.388,LeagueClientUx.exe
2023-01-14 06:14:57.935,firefox.exe
2023-01-14 06:15:25.397,onenoteim.exe
2023-01-14 06:15:34.515,ApplicationFrameHost.exe
2023-01-14 06:16:27.730,firefox.exe
2023-01-14 06:16:29.182,onenoteim.exe
2023-01-14 06:16:34.518,ApplicationFrameHost.exe
2023-01-14 06:16:41.578,LeagueClientUx.exe
2023-01-14 06:17:53.944,firefox.exe
2023-01-14 06:17:55.407,LeagueClientUx.exe
2023-01-14 06:17:59.205,firefox.exe
2023-01-14 06:18:11.795,LeagueClientUx.exe
2023-01-14 06:18:27.719,firefox.exe
2023-01-14 06:19:13.250,LeagueClientUx.exe
2023-01-14 06:19:19.897,firefox.exe
2023-01-14 06:19:20.923,LeagueClientUx.exe
2023-01-14 06:19:44.099,firefox.exe
2023-01-14 06:20:00.798,LeagueClientUx.exe
2023-01-14 06:20:05.430,firefox.exe
2023-01-14 06:20:34.951,LeagueClientUx.exe
2023-01-14 06:20:37.805,firefox.exe
2023-01-14 06:20:43.238,LeagueClientUx.exe
2023-01-14 06:20:52.937,firefox.exe
2023-01-14 06:20:58.909,LeagueClientUx.exe
2023-01-14 06:21:37.902,firefox.exe
2023-01-14 06:22:24.831,League of Legends.exe
2023-01-14 06:22:49.376,firefox.exe
2023-01-14 06:22:50.713,League of Legends.exe
2023-01-14 06:38:30.891,LeagueClientUx.exe
2023-01-14 06:38:50.373,firefox.exe
2023-01-14 06:38:56.859,LeagueClientUx.exe
2023-01-14 06:39:00.132,firefox.exe
2023-01-14 07:17:34.724,LeagueClientUx.exe
2023-01-14 07:17:42.686,firefox.exe
2023-01-14 07:25:31.561,explorer.exe
2023-01-14 07:25:32.953,cmd.exe
2023-01-14 09:19:14.505,Shell_TrayWnd
2023-01-14 09:19:14.505,<s>
2023-01-14 09:19:25.265,MozillaWindowClass
2023-01-14 22:24:22.207,RiotClientUx.exe
2023-01-14 22:24:22.207,<s>
2023-01-14 22:24:31.723,explorer.exe
2023-01-14 22:24:34.920,Teams.exe
2023-01-14 22:24:36.028,firefox.exe
2023-01-14 22:24:48.283,RiotClientUx.exe
2023-01-14 22:24:53.297,firefox.exe
2023-01-14 22:25:13.793,LeagueClientUx.exe
2023-01-14 22:25:25.613,firefox.exe
2023-01-14 22:25:46.641,LeagueClientUx.exe
2023-01-14 22:25:54.484,firefox.exe
2023-01-14 22:30:14.715,LeagueClientUx.exe
2023-01-14 22:31:33.890,firefox.exe
2023-01-14 22:31:44.279,LeagueClientUx.exe
2023-01-14 22:32:13.168,firefox.exe
2023-01-14 22:32:22.911,LeagueClientUx.exe
2023-01-14 22:32:25.117,firefox.exe
2023-01-14 22:32:31.846,LeagueClientUx.exe
2023-01-14 22:32:34.048,firefox.exe
2023-01-14 22:33:23.205,Teams.exe
2023-01-14 22:33:33.205,firefox.exe
2023-01-14 22:35:03.210,League of Legends.exe
2023-01-14 22:35:23.211,firefox.exe
2023-01-14 22:36:23.214,League of Legends.exe
2023-01-14 22:36:33.214,firefox.exe
2023-01-14 22:36:52.131,League of Legends.exe
2023-01-14 22:54:53.261,firefox.exe
2023-01-14 22:55:05.307,LeagueClientUx.exe
2023-01-14 22:55:07.867,firefox.exe
2023-01-14 22:55:08.772,LeagueClientUx.exe
2023-01-14 22:55:23.262,firefox.exe
2023-01-14 22:56:51.338,LeagueClientUx.exe
2023-01-14 22:56:53.432,firefox.exe
2023-01-14 22:57:14.173,LeagueClientUx.exe
2023-01-14 22:57:59.055,firefox.exe
2023-01-14 22:58:23.270,explorer.exe
2023-01-14 22:58:33.271,firefox.exe
2023-01-14 22:58:41.144,League of Legends.exe
2023-01-14 22:58:43.271,firefox.exe
2023-01-14 22:59:49.234,League of Legends.exe
2023-01-14 23:14:33.308,LeagueClientUx.exe
2023-01-14 23:15:00.236,firefox.exe
2023-01-14 23:15:01.055,LeagueClientUx.exe
2023-01-14 23:15:17.604,firefox.exe
2023-01-14 23:15:48.971,LeagueClientUx.exe
2023-01-14 23:17:03.314,firefox.exe
2023-01-14 23:17:13.314,League of Legends.exe
2023-01-14 23:17:57.326,firefox.exe
2023-01-14 23:17:58.235,League of Legends.exe
2023-01-14 23:38:33.366,firefox.exe
2023-01-14 23:39:17.455,LeagueClientUx.exe
2023-01-14 23:42:18.377,explorer.exe
2023-01-14 23:42:18.883,StartMenuExperienceHost.exe
2023-01-14 23:42:20.933,firefox.exe
2023-01-15 00:00:05.915,LeagueClientUx.exe
2023-01-15 00:01:35.377,firefox.exe
2023-01-15 00:01:36.501,LeagueClientUx.exe
2023-01-15 00:01:40.049,firefox.exe
2023-01-15 00:42:38.016,explorer.exe
2023-01-15 00:42:43.502,ApplicationFrameHost.exe
2023-01-15 00:42:44.193,onenoteim.exe
2023-01-15 00:42:47.117,explorer.exe
2023-01-15 00:42:48.472,firefox.exe
2023-01-15 00:42:50.340,explorer.exe
2023-01-15 00:42:53.503,cmd.exe
2023-01-15 00:42:56.148,firefox.exe
2023-01-15 00:43:13.320,onenoteim.exe
2023-01-15 00:43:13.503,ApplicationFrameHost.exe
2023-01-15 00:43:20.400,firefox.exe
2023-01-15 00:44:13.506,SearchApp.exe
2023-01-15 00:44:17.872,EXCEL.EXE
2023-01-15 00:44:41.424,firefox.exe
2023-01-15 00:44:55.647,EXCEL.EXE
2023-01-15 00:45:08.302,firefox.exe
2023-01-15 00:45:11.243,EXCEL.EXE
2023-01-15 00:45:42.635,firefox.exe
2023-01-15 00:51:01.068,onenoteim.exe
2023-01-15 00:51:03.520,ApplicationFrameHost.exe
2023-01-15 00:53:46.763,firefox.exe
2023-01-15 00:55:13.624,explorer.exe
2023-01-15 00:55:16.223,EXCEL.EXE
2023-01-15 00:56:51.952,firefox.exe
2023-01-15 01:07:21.164,onenoteim.exe
2023-01-15 01:07:23.558,ApplicationFrameHost.exe
2023-01-15 01:07:29.758,ScreenClippingHost.exe
2023-01-15 01:07:38.506,firefox.exe
2023-01-15 01:07:53.948,explorer.exe
2023-01-15 01:07:55.032,EXCEL.EXE
2023-01-15 01:08:35.988,firefox.exe
2023-01-15 01:09:12.254,EXCEL.EXE
2023-01-15 01:09:47.224,firefox.exe
2023-01-15 01:10:35.143,onenoteim.exe
2023-01-15 01:10:37.967,firefox.exe
2023-01-15 01:10:41.029,onenoteim.exe
2023-01-15 01:10:43.562,ApplicationFrameHost.exe
2023-01-15 01:10:54.157,firefox.exe
2023-01-15 01:11:40.095,explorer.exe
2023-01-15 01:11:43.565,EXCEL.EXE
2023-01-15 01:11:45.370,firefox.exe
2023-01-15 01:12:04.383,onenoteim.exe
2023-01-15 01:12:13.566,ApplicationFrameHost.exe
2023-01-15 01:13:05.467,firefox.exe
2023-01-15 01:15:47.398,onenoteim.exe
2023-01-15 01:15:53.572,ApplicationFrameHost.exe
2023-01-15 01:16:53.573,firefox.exe
2023-01-15 01:17:01.930,explorer.exe
2023-01-15 01:17:03.573,EXCEL.EXE
2023-01-15 01:17:15.658,firefox.exe
2023-01-15 01:19:03.578,EXCEL.EXE
2023-01-15 01:19:13.579,firefox.exe
2023-01-15 01:20:05.522,onenoteim.exe
2023-01-15 01:20:13.581,ApplicationFrameHost.exe
2023-01-15 01:20:29.047,firefox.exe
2023-01-15 01:20:30.744,onenoteim.exe
2023-01-15 01:20:33.582,ApplicationFrameHost.exe
2023-01-15 01:22:01.493,firefox.exe
2023-01-15 01:23:08.091,onenoteim.exe
2023-01-15 01:23:13.588,ApplicationFrameHost.exe
2023-01-15 01:24:03.101,firefox.exe
2023-01-15 01:24:04.937,ScreenClippingHost.exe
2023-01-15 01:24:07.370,onenoteim.exe
2023-01-15 01:24:08.146,firefox.exe
2023-01-15 01:29:22.716,explorer.exe
2023-01-15 01:29:23.088,firefox.exe
2023-01-15 01:29:24.097,EXCEL.EXE
2023-01-15 01:31:43.308,firefox.exe
2023-01-15 01:33:03.609,RiotClientUx.exe
2023-01-15 01:33:10.241,firefox.exe
2023-01-15 01:33:26.363,explorer.exe
2023-01-15 01:33:28.005,LeagueClientUx.exe
2023-01-15 01:34:06.244,firefox.exe
2023-01-15 01:34:07.357,LeagueClientUx.exe
2023-01-15 01:34:19.853,firefox.exe
2023-01-15 01:35:23.616,explorer.exe
2023-01-15 01:35:33.616,firefox.exe
2023-01-15 01:36:00.927,League of Legends.exe
2023-01-15 01:36:38.722,firefox.exe
2023-01-15 01:36:41.125,League of Legends.exe
2023-01-15 01:50:05.213,firefox.exe
2023-01-15 01:50:08.151,LeagueClientUx.exe
2023-01-15 01:50:58.697,firefox.exe
2023-01-15 01:51:18.963,onenoteim.exe
2023-01-15 01:51:25.216,ApplicationFrameHost.exe
2023-01-15 01:51:34.344,firefox.exe
2023-01-15 02:51:47.098,explorer.exe
2023-01-15 02:51:48.352,EXCEL.EXE
2023-01-15 02:51:52.467,explorer.exe
2023-01-15 02:51:55.355,LeagueClientUx.exe
2023-01-15 02:51:59.311,RiotClientUx.exe
2023-01-15 02:52:05.356,firefox.exe
2023-01-15 02:52:05.450,RiotClientUx.exe
2023-01-15 02:52:14.418,firefox.exe
2023-01-15 02:52:22.606,explorer.exe
2023-01-15 02:52:23.312,firefox.exe
2023-01-15 02:52:23.976,onenoteim.exe
2023-01-15 02:52:25.356,ApplicationFrameHost.exe
2023-01-15 02:52:27.426,onenoteim.exe
2023-01-15 02:52:35.357,ApplicationFrameHost.exe
2023-01-15 02:52:38.519,onenoteim.exe
2023-01-15 02:52:42.887,firefox.exe
2023-01-15 02:52:46.698,onenoteim.exe
2023-01-15 02:52:55.357,ApplicationFrameHost.exe
2023-01-15 02:53:05.262,firefox.exe
2023-01-15 02:53:13.067,explorer.exe
2023-01-15 02:53:15.079,LeagueClientUx.exe
2023-01-15 02:53:38.310,firefox.exe
2023-01-15 02:54:26.940,LeagueClientUx.exe
2023-01-15 02:54:31.947,firefox.exe
2023-01-15 02:55:26.391,LeagueClientUx.exe
2023-01-15 02:55:51.110,firefox.exe
2023-01-15 02:56:03.566,LeagueClientUx.exe
2023-01-15 02:56:12.462,firefox.exe
2023-01-15 02:56:18.172,LeagueClientUx.exe
2023-01-15 02:56:21.143,firefox.exe
2023-01-15 02:56:22.152,LeagueClientUx.exe
2023-01-15 02:57:36.259,firefox.exe
2023-01-15 02:57:44.811,LeagueClientUx.exe
2023-01-15 02:58:03.331,firefox.exe
2023-01-15 02:58:06.800,onenoteim.exe
2023-01-15 02:58:15.369,ApplicationFrameHost.exe
2023-01-15 02:59:55.421,explorer.exe
2023-01-15 02:59:59.595,LeagueClientUx.exe
2023-01-15 03:01:48.457,explorer.exe
2023-01-15 03:01:49.983,Discord.exe
2023-01-15 03:02:07.802,firefox.exe
2023-01-15 03:02:21.784,onenoteim.exe
2023-01-15 03:02:25.379,ApplicationFrameHost.exe
2023-01-15 03:02:39.334,explorer.exe
2023-01-15 03:02:40.517,LeagueClientUx.exe
2023-01-15 03:02:55.611,firefox.exe
2023-01-15 03:02:56.620,onenoteim.exe
2023-01-15 03:03:05.381,ApplicationFrameHost.exe
2023-01-15 03:03:05.682,onenoteim.exe
2023-01-15 03:03:11.543,firefox.exe
2023-01-15 03:03:17.688,explorer.exe
2023-01-15 03:03:19.853,LeagueClientUx.exe
2023-01-15 03:03:41.756,firefox.exe
2023-01-15 03:04:12.374,LeagueClientUx.exe
2023-01-15 03:04:16.169,firefox.exe
2023-01-15 03:04:20.605,LeagueClientUx.exe
2023-01-15 03:04:21.845,firefox.exe
2023-01-15 03:04:26.580,LeagueClientUx.exe
2023-01-15 03:04:27.866,firefox.exe
2023-01-15 03:04:30.608,LeagueClientUx.exe
2023-01-15 03:04:58.609,firefox.exe
2023-01-15 03:04:59.440,LeagueClientUx.exe
2023-01-15 03:04:59.708,firefox.exe
2023-01-15 03:05:25.678,LeagueClientUx.exe
2023-01-15 03:05:31.003,firefox.exe
2023-01-15 03:05:39.697,LeagueClientUx.exe
2023-01-15 03:05:41.273,firefox.exe
2023-01-15 03:05:43.415,LeagueClientUx.exe
2023-01-15 03:05:45.890,firefox.exe
2023-01-15 03:06:11.785,LeagueClientUx.exe
2023-01-15 03:06:30.132,firefox.exe
2023-01-15 03:06:31.760,LeagueClientUx.exe
2023-01-15 03:07:02.058,firefox.exe
2023-01-15 03:08:50.922,LeagueClientUx.exe
2023-01-15 03:09:29.024,firefox.exe
2023-01-15 03:09:41.913,LeagueClientUx.exe
2023-01-15 03:09:43.450,firefox.exe
2023-01-15 03:09:48.744,LeagueClientUx.exe
2023-01-15 03:10:09.715,firefox.exe
2023-01-15 03:10:16.849,LeagueClientUx.exe
2023-01-15 03:10:25.567,firefox.exe
2023-01-15 03:11:47.084,explorer.exe
2023-01-15 03:11:53.195,firefox.exe
2023-01-15 03:11:58.407,League of Legends.exe
2023-01-15 03:19:45.416,firefox.exe
2023-01-15 03:19:48.219,League of Legends.exe
2023-01-15 03:30:05.439,firefox.exe
2023-01-15 03:30:12.862,LeagueClientUx.exe
2023-01-15 03:32:10.810,firefox.exe
2023-01-15 03:37:57.714,LeagueClientUx.exe
2023-01-15 03:38:01.179,firefox.exe
2023-01-15 03:38:04.367,LeagueClientUx.exe
2023-01-15 03:38:05.017,firefox.exe
2023-01-15 03:38:07.310,LeagueClientUx.exe
2023-01-15 03:38:17.273,firefox.exe
2023-01-15 03:41:41.228,onenoteim.exe
2023-01-15 03:41:45.465,ApplicationFrameHost.exe
2023-01-15 03:41:58.402,firefox.exe
2023-01-15 03:49:27.644,explorer.exe
2023-01-15 03:49:29.995,LeagueClientUx.exe
2023-01-15 03:49:59.438,firefox.exe
2023-01-15 03:55:32.579,explorer.exe
2023-01-15 03:55:35.496,LeagueClientUx.exe
2023-01-15 03:55:56.029,firefox.exe
2023-01-15 03:57:48.915,explorer.exe
2023-01-15 03:57:55.502,firefox.exe
2023-01-15 03:57:56.423,explorer.exe
2023-01-15 03:58:05.503,ApplicationFrameHost.exe
2023-01-15 03:58:22.565,onenoteim.exe
2023-01-15 03:58:25.504,ApplicationFrameHost.exe
2023-01-15 03:58:45.506,firefox.exe
2023-01-15 04:00:04.394,onenoteim.exe
2023-01-15 04:00:05.509,ApplicationFrameHost.exe
2023-01-15 04:00:35.510,firefox.exe
2023-01-15 04:01:20.338,onenoteim.exe
2023-01-15 04:01:25.512,ApplicationFrameHost.exe
2023-01-15 04:02:02.348,firefox.exe
2023-01-15 04:02:04.893,ScreenClippingHost.exe
2023-01-15 04:02:07.046,onenoteim.exe
2023-01-15 04:02:09.694,ScreenClippingHost.exe
2023-01-15 04:02:15.514,ApplicationFrameHost.exe
2023-01-15 04:02:16.801,ScreenClippingHost.exe
2023-01-15 04:02:25.515,ApplicationFrameHost.exe
2023-01-15 04:02:27.674,ScreenClippingHost.exe
2023-01-15 04:02:34.677,firefox.exe
2023-01-15 04:02:36.665,ScreenClippingHost.exe
2023-01-15 04:02:39.457,onenoteim.exe
2023-01-15 04:02:40.615,firefox.exe
2023-01-15 04:04:46.818,explorer.exe
2023-01-15 04:04:48.282,firefox.exe
2023-01-15 04:04:48.824,explorer.exe
2023-01-15 04:04:50.173,firefox.exe
2023-01-15 04:04:51.138,explorer.exe
2023-01-15 04:04:51.660,cmd.exe
2023-01-15 04:21:37.915,firefox.exe
2023-01-15 04:23:47.029,explorer.exe
