Start,Value,End,Duration
2022-12-22 03:45:04.114,League of Legends.exe,2022-12-22 03:45:06.493,0 days 00:00:02.379000
2022-12-22 03:45:06.493,firefox.exe,2022-12-22 03:45:37.106,0 days 00:00:30.613000
2022-12-22 03:45:37.106,League of Legends.exe,2022-12-22 04:04:11.649,0 days 00:18:34.543000
2022-12-22 04:04:11.649,firefox.exe,2022-12-22 04:04:15.076,0 days 00:00:03.427000
2022-12-22 04:04:15.076,LeagueClientUx.exe,2022-12-22 04:04:47.891,0 days 00:00:32.815000
2022-12-22 04:04:47.891,firefox.exe,2022-12-22 04:04:49.886,0 days 00:00:01.995000
2022-12-22 04:04:49.886,RiotClientUx.exe,2022-12-22 04:04:50.260,0 days 00:00:00.374000
2022-12-22 04:04:50.260,firefox.exe,2022-12-22 04:04:51.458,0 days 00:00:01.198000
2022-12-22 04:04:51.458,RiotClientUx.exe,2022-12-22 04:04:58.126,0 days 00:00:06.668000
2022-12-22 04:04:58.126,firefox.exe,2022-12-22 04:05:02.008,0 days 00:00:03.882000
2022-12-22 04:05:02.008,explorer.exe,2022-12-22 04:05:02.613,0 days 00:00:00.605000
2022-12-22 04:05:02.613,RiotClientUx.exe,2022-12-22 04:05:09.955,0 days 00:00:07.342000
2022-12-22 04:05:09.955,LeagueClientUx.exe,2022-12-22 04:07:43.699,0 days 00:02:33.744000
2022-12-22 04:07:43.699,firefox.exe,2022-12-22 04:07:44.859,0 days 00:00:01.160000
2022-12-22 04:07:44.859,LeagueClientUx.exe,2022-12-22 04:07:49.100,0 days 00:00:04.241000
2022-12-22 04:07:49.100,firefox.exe,2022-12-22 04:07:54.079,0 days 00:00:04.979000
2022-12-22 04:07:54.079,LeagueClientUx.exe,2022-12-22 04:08:07.291,0 days 00:00:13.212000
2022-12-22 04:08:07.291,firefox.exe,2022-12-22 04:09:30.243,0 days 00:01:22.952000
2022-12-22 04:09:30.243,League of Legends.exe,2022-12-22 04:09:42.005,0 days 00:00:11.762000
2022-12-22 04:09:42.005,firefox.exe,2022-12-22 04:09:42.855,0 days 00:00:00.850000
2022-12-22 04:09:42.855,League of Legends.exe,2022-12-22 04:25:18.784,0 days 00:15:35.929000
2022-12-22 04:25:18.784,LeagueClientUx.exe,2022-12-22 04:32:46.927,0 days 00:07:28.143000
2022-12-22 04:32:46.927,firefox.exe,2022-12-22 04:32:47.767,0 days 00:00:00.840000
2022-12-22 04:32:47.767,LeagueClientUx.exe,2022-12-22 04:32:50.733,0 days 00:00:02.966000
2022-12-22 04:32:50.733,firefox.exe,2022-12-22 04:33:19.792,0 days 00:00:29.059000
2022-12-22 04:33:19.792,explorer.exe,2022-12-22 04:33:21.717,0 days 00:00:01.925000
2022-12-22 04:33:21.717,ShellExperienceHost.exe,2022-12-22 04:33:23.318,0 days 00:00:01.601000
2022-12-22 04:33:23.318,firefox.exe,2022-12-22 05:29:04.805,0 days 00:55:41.487000
2022-12-22 05:29:04.805,explorer.exe,2022-12-22 05:29:06.293,0 days 00:00:01.488000
2022-12-22 05:29:06.293,cmd.exe,2022-12-22 05:29:07.193,0 days 00:00:00.900000
2022-12-22 05:29:07.193,Discord.exe,2022-12-22 05:29:08.701,0 days 00:00:01.508000
2022-12-22 05:29:08.701,explorer.exe,2022-12-22 05:29:11.267,0 days 00:00:02.566000
2022-12-22 14:29:16.579,Discord.exe,2022-12-22 14:29:26.636,0 days 00:00:10.057000
2022-12-22 14:29:26.636,RiotClientUx.exe,2022-12-22 14:29:40.479,0 days 00:00:13.843000
2022-12-22 14:29:40.479,firefox.exe,2022-12-22 14:29:53.440,0 days 00:00:12.961000
2022-12-22 14:29:53.440,LeagueClientUx.exe,2022-12-22 14:30:26.848,0 days 00:00:33.408000
2022-12-22 14:30:26.848,explorer.exe,2022-12-22 14:30:29.090,0 days 00:00:02.242000
2022-12-22 14:30:29.090,SearchApp.exe,2022-12-22 14:30:29.645,0 days 00:00:00.555000
2022-12-22 14:30:29.645,LeagueClientUx.exe,2022-12-22 14:30:49.202,0 days 00:00:19.557000
2022-12-22 14:30:49.202,firefox.exe,2022-12-22 14:31:02.470,0 days 00:00:13.268000
2022-12-22 14:31:02.470,LeagueClientUx.exe,2022-12-22 14:31:45.637,0 days 00:00:43.167000
2022-12-22 14:31:45.637,firefox.exe,2022-12-22 14:31:53.060,0 days 00:00:07.423000
2022-12-22 14:31:53.060,League of Legends.exe,2022-12-22 14:31:55.231,0 days 00:00:02.171000
2022-12-22 14:31:55.231,firefox.exe,2022-12-22 14:32:01.923,0 days 00:00:06.692000
2022-12-22 14:32:01.923,explorer.exe,2022-12-22 14:32:04.199,0 days 00:00:02.276000
2022-12-22 14:32:04.199,League of Legends.exe,2022-12-22 14:44:06.677,0 days 00:12:02.478000
2022-12-22 14:44:06.677,explorer.exe,2022-12-22 14:44:11.535,0 days 00:00:04.858000
2022-12-22 14:44:11.535,LeagueClientUx.exe,2022-12-22 14:44:41.511,0 days 00:00:29.976000
2022-12-22 14:44:41.511,firefox.exe,2022-12-22 14:44:42.073,0 days 00:00:00.562000
2022-12-22 14:44:42.073,LeagueClientUx.exe,2022-12-22 14:45:01.223,0 days 00:00:19.150000
2022-12-22 14:45:01.223,explorer.exe,2022-12-22 14:45:03.598,0 days 00:00:02.375000
2022-12-22 14:45:03.598,LeagueClientUx.exe,2022-12-22 14:45:37.036,0 days 00:00:33.438000
2022-12-22 14:45:37.036,firefox.exe,2022-12-22 14:45:45.851,0 days 00:00:08.815000
2022-12-22 14:45:45.851,LeagueClientUx.exe,2022-12-22 14:45:53.120,0 days 00:00:07.269000
2022-12-22 14:45:53.120,explorer.exe,2022-12-22 14:45:56.681,0 days 00:00:03.561000
2022-12-22 14:45:56.681,ApplicationFrameHost.exe,2022-12-22 14:46:02.542,0 days 00:00:05.861000
2022-12-22 14:46:02.542,firefox.exe,2022-12-22 14:46:28.816,0 days 00:00:26.274000
2022-12-22 14:46:28.816,League of Legends.exe,2022-12-22 14:46:32.168,0 days 00:00:03.352000
2022-12-22 14:46:32.168,explorer.exe,2022-12-22 14:46:36.683,0 days 00:00:04.515000
2022-12-22 14:46:36.683,League of Legends.exe,2022-12-22 14:47:06.684,0 days 00:00:30.001000
2022-12-22 14:47:06.684,ApplicationFrameHost.exe,2022-12-22 14:47:10.575,0 days 00:00:03.891000
2022-12-22 14:47:10.575,League of Legends.exe,2022-12-22 15:01:36.720,0 days 00:14:26.145000
2022-12-22 15:01:36.720,ApplicationFrameHost.exe,2022-12-22 15:01:39.577,0 days 00:00:02.857000
2022-12-22 15:01:39.577,LeagueClientUx.exe,2022-12-22 15:02:06.721,0 days 00:00:27.144000
2022-12-22 15:02:06.721,firefox.exe,2022-12-22 15:02:26.235,0 days 00:00:19.514000
2022-12-22 15:02:26.235,explorer.exe,2022-12-22 15:02:26.722,0 days 00:00:00.487000
2022-12-22 15:02:26.722,Teams.exe,2022-12-22 15:02:27.367,0 days 00:00:00.645000
2022-12-22 15:02:27.367,explorer.exe,2022-12-22 15:02:30.149,0 days 00:00:02.782000
2022-12-22 15:02:30.149,LeagueClientUx.exe,2022-12-22 15:03:30.128,0 days 00:00:59.979000
2022-12-22 15:03:30.128,firefox.exe,2022-12-22 15:03:39.715,0 days 00:00:09.587000
2022-12-22 15:03:39.715,LeagueClientUx.exe,2022-12-22 15:04:00.311,0 days 00:00:20.596000
2022-12-22 15:04:00.311,explorer.exe,2022-12-22 15:04:05.543,0 days 00:00:05.232000
2022-12-22 15:04:05.543,firefox.exe,2022-12-22 15:04:07.574,0 days 00:00:02.031000
2022-12-22 15:04:07.574,LeagueClientUx.exe,2022-12-22 15:04:08.632,0 days 00:00:01.058000
2022-12-22 15:04:08.632,explorer.exe,2022-12-22 15:04:09.674,0 days 00:00:01.042000
2022-12-22 15:04:09.674,LeagueClientUx.exe,2022-12-22 15:04:26.728,0 days 00:00:17.054000
2022-12-22 15:04:26.728,League of Legends.exe,2022-12-22 15:12:33.441,0 days 00:08:06.713000
2022-12-22 15:12:33.441,firefox.exe,2022-12-22 15:12:34.523,0 days 00:00:01.082000
2022-12-22 15:12:34.523,League of Legends.exe,2022-12-22 15:16:56.757,0 days 00:04:22.234000
2022-12-22 15:16:56.757,ApplicationFrameHost.exe,2022-12-22 15:17:03.958,0 days 00:00:07.201000
2022-12-22 15:17:03.958,LeagueClientUx.exe,2022-12-22 15:17:26.759,0 days 00:00:22.801000
2022-12-22 15:17:26.759,firefox.exe,2022-12-22 15:18:01.015,0 days 00:00:34.256000
2022-12-22 15:18:01.015,LeagueClientUx.exe,2022-12-22 15:18:02.604,0 days 00:00:01.589000
2022-12-22 15:18:02.604,firefox.exe,2022-12-22 15:18:05.144,0 days 00:00:02.540000
2022-12-22 15:18:05.144,explorer.exe,2022-12-22 15:18:06.760,0 days 00:00:01.616000
2022-12-22 15:18:06.760,ApplicationFrameHost.exe,2022-12-22 15:18:14.844,0 days 00:00:08.084000
2022-12-22 15:18:14.844,LeagueClientUx.exe,2022-12-22 15:18:20.934,0 days 00:00:06.090000
2022-12-22 15:18:20.934,firefox.exe,2022-12-22 15:18:22.925,0 days 00:00:01.991000
2022-12-22 15:18:22.925,LeagueClientUx.exe,2022-12-22 15:18:57.041,0 days 00:00:34.116000
2022-12-22 15:18:57.041,firefox.exe,2022-12-22 15:19:00.866,0 days 00:00:03.825000
2022-12-22 15:19:00.866,LeagueClientUx.exe,2022-12-22 15:20:02.448,0 days 00:01:01.582000
2022-12-22 15:20:02.448,firefox.exe,2022-12-22 15:20:16.094,0 days 00:00:13.646000
2022-12-22 15:20:16.094,League of Legends.exe,2022-12-22 15:20:18.001,0 days 00:00:01.907000
2022-12-22 15:20:18.001,explorer.exe,2022-12-22 15:20:19.267,0 days 00:00:01.266000
2022-12-22 15:20:19.267,firefox.exe,2022-12-22 15:20:29.377,0 days 00:00:10.110000
2022-12-22 15:20:29.377,League of Legends.exe,2022-12-22 15:31:41.062,0 days 00:11:11.685000
2022-12-22 15:31:41.062,firefox.exe,2022-12-22 15:31:43.634,0 days 00:00:02.572000
2022-12-22 15:31:43.634,League of Legends.exe,2022-12-22 15:37:32.390,0 days 00:05:48.756000
2022-12-22 15:37:32.390,LeagueClientUx.exe,2022-12-22 15:38:29.510,0 days 00:00:57.120000
2022-12-22 15:38:29.510,firefox.exe,2022-12-22 15:38:45.196,0 days 00:00:15.686000
2022-12-22 15:38:45.196,LeagueClientUx.exe,2022-12-22 15:38:45.488,0 days 00:00:00.292000
2022-12-22 15:38:45.488,firefox.exe,2022-12-22 15:38:57.628,0 days 00:00:12.140000
2022-12-22 15:38:57.628,LeagueClientUx.exe,2022-12-22 15:39:12.566,0 days 00:00:14.938000
2022-12-22 15:39:12.566,firefox.exe,2022-12-22 15:39:19.967,0 days 00:00:07.401000
2022-12-22 15:39:19.967,LeagueClientUx.exe,2022-12-22 15:39:39.780,0 days 00:00:19.813000
2022-12-22 15:39:39.780,firefox.exe,2022-12-22 15:40:02.045,0 days 00:00:22.265000
2022-12-22 15:40:02.045,explorer.exe,2022-12-22 15:40:04.938,0 days 00:00:02.893000
2022-12-22 15:40:04.938,League of Legends.exe,2022-12-22 15:40:06.437,0 days 00:00:01.499000
2022-12-22 15:40:06.437,firefox.exe,2022-12-22 15:40:19.905,0 days 00:00:13.468000
2022-12-22 15:40:19.905,League of Legends.exe,2022-12-22 15:44:50.739,0 days 00:04:30.834000
2022-12-22 15:44:50.739,firefox.exe,2022-12-22 15:44:51.997,0 days 00:00:01.258000
2022-12-22 15:44:51.997,League of Legends.exe,2022-12-22 15:44:54.393,0 days 00:00:02.396000
2022-12-22 15:44:54.393,explorer.exe,2022-12-22 15:44:56.582,0 days 00:00:02.189000
2022-12-22 15:44:56.582,League of Legends.exe,2022-12-22 15:49:48.356,0 days 00:04:51.774000
2022-12-22 15:49:48.356,firefox.exe,2022-12-22 15:49:49.838,0 days 00:00:01.482000
2022-12-22 15:49:49.838,League of Legends.exe,2022-12-22 15:56:06.855,0 days 00:06:17.017000
2022-12-22 15:56:06.855,ApplicationFrameHost.exe,2022-12-22 15:56:17.170,0 days 00:00:10.315000
2022-12-22 15:56:17.170,LeagueClientUx.exe,2022-12-22 15:56:27.847,0 days 00:00:10.677000
2022-12-22 15:56:27.847,firefox.exe,2022-12-22 17:20:40.235,0 days 01:24:12.388000
2022-12-22 17:20:40.235,explorer.exe,2022-12-22 17:20:44.069,0 days 00:00:03.834000
2022-12-22 17:20:44.069,LeagueClientUx.exe,2022-12-22 17:21:04.310,0 days 00:00:20.241000
2022-12-22 17:21:04.310,explorer.exe,2022-12-22 17:21:05.025,0 days 00:00:00.715000
2022-12-22 17:21:05.025,cmd.exe,2022-12-22 17:21:17.918,0 days 00:00:12.893000
2022-12-22 17:21:17.918,LeagueClientUx.exe,2022-12-22 17:21:45.180,0 days 00:00:27.262000
2022-12-22 17:21:45.180,firefox.exe,2022-12-22 17:21:57.593,0 days 00:00:12.413000
2022-12-22 17:21:57.593,LeagueClientUx.exe,2022-12-22 17:22:34.337,0 days 00:00:36.744000
2022-12-22 17:22:34.337,firefox.exe,2022-12-22 17:22:43.873,0 days 00:00:09.536000
2022-12-22 17:22:43.873,League of Legends.exe,2022-12-22 17:22:46.993,0 days 00:00:03.120000
2022-12-22 17:22:46.993,firefox.exe,2022-12-22 17:23:16.982,0 days 00:00:29.989000
2022-12-22 17:23:16.982,explorer.exe,2022-12-22 17:23:20.186,0 days 00:00:03.204000
2022-12-22 17:23:20.186,League of Legends.exe,2022-12-22 17:31:04.359,0 days 00:07:44.173000
2022-12-22 17:31:04.359,ApplicationFrameHost.exe,2022-12-22 17:31:06.857,0 days 00:00:02.498000
2022-12-22 17:31:06.857,League of Legends.exe,2022-12-22 17:42:14.383,0 days 00:11:07.526000
2022-12-22 17:42:14.383,ApplicationFrameHost.exe,2022-12-22 17:42:19.005,0 days 00:00:04.622000
2022-12-22 17:42:19.005,LeagueClientUx.exe,2022-12-22 17:43:15.730,0 days 00:00:56.725000
2022-12-22 17:43:15.730,firefox.exe,2022-12-22 17:43:43.194,0 days 00:00:27.464000
2022-12-22 17:43:43.194,LeagueClientUx.exe,2022-12-22 17:43:48.413,0 days 00:00:05.219000
2022-12-22 17:43:48.413,firefox.exe,2022-12-22 17:43:49.806,0 days 00:00:01.393000
2022-12-22 17:43:49.806,LeagueClientUx.exe,2022-12-22 17:43:54.466,0 days 00:00:04.660000
2022-12-22 17:43:54.466,firefox.exe,2022-12-22 17:43:57.800,0 days 00:00:03.334000
2022-12-22 17:43:57.800,LeagueClientUx.exe,2022-12-22 17:45:04.390,0 days 00:01:06.590000
2022-12-22 17:45:04.390,League of Legends.exe,2022-12-22 17:46:02.270,0 days 00:00:57.880000
2022-12-22 17:46:02.270,firefox.exe,2022-12-22 17:46:04.339,0 days 00:00:02.069000
2022-12-22 17:46:04.339,League of Legends.exe,2022-12-22 17:50:53.143,0 days 00:04:48.804000
2022-12-22 17:50:53.143,firefox.exe,2022-12-22 17:50:53.887,0 days 00:00:00.744000
2022-12-22 17:50:53.887,League of Legends.exe,2022-12-22 18:02:34.433,0 days 00:11:40.546000
2022-12-22 18:02:34.433,LeagueClientUx.exe,2022-12-22 18:03:19.284,0 days 00:00:44.851000
2022-12-22 18:03:19.284,firefox.exe,2022-12-22 18:04:03.020,0 days 00:00:43.736000
2022-12-22 18:04:03.020,LeagueClientUx.exe,2022-12-22 18:04:28.770,0 days 00:00:25.750000
2022-12-22 18:04:28.770,firefox.exe,2022-12-22 18:04:39.214,0 days 00:00:10.444000
2022-12-22 18:04:39.214,LeagueClientUx.exe,2022-12-22 18:05:16.650,0 days 00:00:37.436000
2022-12-22 18:05:16.650,firefox.exe,2022-12-22 18:05:23.665,0 days 00:00:07.015000
2022-12-22 18:05:23.665,League of Legends.exe,2022-12-22 18:18:22.452,0 days 00:12:58.787000
2022-12-22 18:18:22.452,firefox.exe,2022-12-22 18:18:23.787,0 days 00:00:01.335000
2022-12-22 18:18:23.787,League of Legends.exe,2022-12-22 18:24:43.819,0 days 00:06:20.032000
2022-12-22 18:24:43.819,firefox.exe,2022-12-22 18:24:46.754,0 days 00:00:02.935000
2022-12-22 18:26:00.082,ApplicationManager_DesktopShellWindow,2022-12-22 18:26:08.344,0 days 00:00:08.262000
2022-12-22 18:26:08.344,Chrome_RenderWidgetHostHWND,2022-12-22 18:26:15.093,0 days 00:00:06.749000
2022-12-22 18:26:15.093,Chrome_RenderWidgetHostHWND,2022-12-22 18:26:31.585,0 days 00:00:16.492000
2022-12-22 18:26:31.585,SplashScreenClassName,2022-12-22 18:26:41.585,0 days 00:00:10
2022-12-22 18:26:41.585,RCLIENT,2022-12-22 18:26:48.477,0 days 00:00:06.892000
2022-12-22 18:26:48.477,RiotWindowClass,2022-12-22 18:29:11.591,0 days 00:02:23.114000
2022-12-22 18:29:11.591,Chrome_WidgetWin_1,2022-12-22 18:29:12.028,0 days 00:00:00.437000
2022-12-22 18:29:12.028,MSTaskListWClass,2022-12-22 18:29:12.515,0 days 00:00:00.487000
2022-12-22 18:29:12.515,MozillaWindowClass,2022-12-22 18:29:12.993,0 days 00:00:00.478000
2022-12-22 18:29:12.993,RiotWindowClass,2022-12-22 18:38:21.612,0 days 00:09:08.619000
2022-12-22 18:38:21.612,MozillaWindowClass,2022-12-22 18:38:25.848,0 days 00:00:04.236000
2022-12-22 18:38:25.848,Chrome_RenderWidgetHostHWND,2022-12-22 18:38:37.392,0 days 00:00:11.544000
2022-12-22 18:38:37.392,MozillaWindowClass,2022-12-22 18:39:06.374,0 days 00:00:28.982000
2022-12-22 18:39:06.374,Chrome_RenderWidgetHostHWND,2022-12-22 18:39:13.897,0 days 00:00:07.523000
2022-12-22 18:39:13.897,MozillaWindowClass,2022-12-22 18:39:23.293,0 days 00:00:09.396000
2022-12-22 18:39:23.293,Chrome_RenderWidgetHostHWND,2022-12-22 18:39:27.037,0 days 00:00:03.744000
2022-12-22 18:39:27.037,MozillaWindowClass,2022-12-22 18:46:01.632,0 days 00:06:34.595000
2022-12-22 18:46:01.632,Windows.UI.Core.CoreWindow,2022-12-22 18:46:11.633,0 days 00:00:10.001000
2022-12-22 18:46:11.633,ApplicationFrameWindow,2022-12-22 18:46:24.036,0 days 00:00:12.403000
2022-12-22 18:46:24.036,MozillaWindowClass,2022-12-22 18:46:25.950,0 days 00:00:01.914000
2022-12-22 18:46:25.950,MSTaskListWClass,2022-12-22 18:46:27.806,0 days 00:00:01.856000
2022-12-22 18:46:27.806,MozillaWindowClass,2022-12-22 18:58:53.990,0 days 00:12:26.184000
2022-12-22 18:58:53.990,Windows.UI.Core.CoreWindow,2022-12-22 18:58:56.447,0 days 00:00:02.457000
2022-12-22 18:58:56.447,MozillaWindowClass,2022-12-22 18:59:40.878,0 days 00:00:44.431000
2022-12-22 18:59:40.878,MSTaskListWClass,2022-12-22 18:59:41.545,0 days 00:00:00.667000
2023-01-08 17:12:28.871,Discord.exe,2023-01-08 17:14:14.176,0 days 00:01:45.305000
2023-01-08 17:14:14.176,explorer.exe,2023-01-08 17:14:19.937,0 days 00:00:05.761000
2023-01-08 17:31:15.309,Teams.exe,2023-01-08 17:31:26.810,0 days 00:00:11.501000
2023-01-08 17:31:26.810,Discord.exe,2023-01-08 17:36:54.852,0 days 00:05:28.042000
2023-01-08 17:36:54.852,explorer.exe,2023-01-08 17:37:09.510,0 days 00:00:14.658000
2023-01-08 17:37:09.510,firefox.exe,2023-01-08 17:37:17.852,0 days 00:00:08.342000
2023-01-08 17:37:17.852,RiotClientUx.exe,2023-01-08 17:37:28.073,0 days 00:00:10.221000
2023-01-08 17:37:28.073,firefox.exe,2023-01-08 17:38:09.716,0 days 00:00:41.643000
2023-01-08 17:38:09.716,RiotClientUx.exe,2023-01-08 17:38:10.860,0 days 00:00:01.144000
2023-01-08 17:38:10.860,firefox.exe,2023-01-08 17:44:22.465,0 days 00:06:11.605000
2023-01-08 17:44:22.465,RiotClientUx.exe,2023-01-08 17:44:23.375,0 days 00:00:00.910000
2023-01-08 17:44:23.375,explorer.exe,2023-01-08 17:44:24.417,0 days 00:00:01.042000
2023-01-08 17:44:24.417,firefox.exe,2023-01-08 17:46:41.269,0 days 00:02:16.852000
2023-01-08 17:46:41.269,RiotClientUx.exe,2023-01-08 17:46:44.138,0 days 00:00:02.869000
2023-01-08 17:46:44.138,explorer.exe,2023-01-08 17:46:45.132,0 days 00:00:00.994000
2023-01-08 17:46:45.132,Discord.exe,2023-01-08 17:46:52.488,0 days 00:00:07.356000
2023-01-08 17:46:52.488,LeagueClientUx.exe,2023-01-08 17:46:54.248,0 days 00:00:01.760000
2023-01-08 17:46:54.248,Discord.exe,2023-01-08 17:47:09.706,0 days 00:00:15.458000
2023-01-08 17:47:09.706,LeagueClientUx.exe,2023-01-08 17:47:14.581,0 days 00:00:04.875000
2023-01-08 17:47:14.581,firefox.exe,2023-01-08 17:47:19.334,0 days 00:00:04.753000
2023-01-08 17:47:19.334,explorer.exe,2023-01-08 17:47:20.383,0 days 00:00:01.049000
2023-01-08 17:47:20.383,Discord.exe,2023-01-08 17:48:13.400,0 days 00:00:53.017000
2023-01-08 17:48:13.400,firefox.exe,2023-01-08 17:49:58.700,0 days 00:01:45.300000
2023-01-08 17:49:58.700,explorer.exe,2023-01-08 17:50:01.905,0 days 00:00:03.205000
2023-01-08 17:50:01.905,firefox.exe,2023-01-08 17:50:15.376,0 days 00:00:13.471000
2023-01-08 17:50:15.376,explorer.exe,2023-01-08 17:50:16.260,0 days 00:00:00.884000
2023-01-08 17:50:16.260,Discord.exe,2023-01-08 17:50:17.633,0 days 00:00:01.373000
2023-01-08 17:50:17.633,firefox.exe,2023-01-08 17:50:25.230,0 days 00:00:07.597000
2023-01-08 17:50:25.230,explorer.exe,2023-01-08 17:50:26.705,0 days 00:00:01.475000
2023-01-08 17:50:26.705,Discord.exe,2023-01-08 17:51:07.204,0 days 00:00:40.499000
2023-01-08 17:51:07.204,firefox.exe,2023-01-08 17:54:16.054,0 days 00:03:08.850000
2023-01-08 17:54:16.054,explorer.exe,2023-01-08 17:54:18.616,0 days 00:00:02.562000
2023-01-08 17:54:18.616,LeagueClientUx.exe,2023-01-08 17:54:20.089,0 days 00:00:01.473000
2023-01-08 17:54:20.089,firefox.exe,2023-01-08 17:54:21.674,0 days 00:00:01.585000
2023-01-08 17:54:21.674,explorer.exe,2023-01-08 17:54:22.490,0 days 00:00:00.816000
2023-01-08 17:54:22.490,SearchApp.exe,2023-01-08 17:54:30.887,0 days 00:00:08.397000
2023-01-08 17:54:30.887,OUTLOOK.EXE,2023-01-08 17:54:57.434,0 days 00:00:26.547000
2023-01-08 17:54:57.434,firefox.exe,2023-01-08 17:59:15.689,0 days 00:04:18.255000
2023-01-08 17:59:15.689,explorer.exe,2023-01-08 17:59:17.070,0 days 00:00:01.381000
2023-01-08 17:59:17.070,OUTLOOK.EXE,2023-01-08 17:59:24.414,0 days 00:00:07.344000
2023-01-08 17:59:24.414,firefox.exe,2023-01-08 17:59:26.953,0 days 00:00:02.539000
2023-01-08 17:59:26.953,explorer.exe,2023-01-08 17:59:29.641,0 days 00:00:02.688000
2023-01-08 17:59:29.641,firefox.exe,2023-01-08 17:59:36.142,0 days 00:00:06.501000
2023-01-08 17:59:36.142,OUTLOOK.EXE,2023-01-08 18:00:56.515,0 days 00:01:20.373000
2023-01-08 18:00:56.515,firefox.exe,2023-01-08 18:01:12.503,0 days 00:00:15.988000
2023-01-08 18:01:12.503,OUTLOOK.EXE,2023-01-08 18:01:13.697,0 days 00:00:01.194000
2023-01-08 18:01:13.697,firefox.exe,2023-01-08 18:01:16.821,0 days 00:00:03.124000
2023-01-08 18:01:16.821,explorer.exe,2023-01-08 18:01:22.504,0 days 00:00:05.683000
2023-01-08 18:01:22.504,firefox.exe,2023-01-08 18:01:47.326,0 days 00:00:24.822000
2023-01-08 18:01:47.326,explorer.exe,2023-01-08 18:01:52.506,0 days 00:00:05.180000
2023-01-08 18:01:52.506,firefox.exe,2023-01-08 18:02:08.015,0 days 00:00:15.509000
2023-01-08 18:02:08.015,explorer.exe,2023-01-08 18:02:12.506,0 days 00:00:04.491000
2023-01-08 18:02:12.506,OUTLOOK.EXE,2023-01-08 18:02:52.979,0 days 00:00:40.473000
2023-01-08 18:02:52.979,firefox.exe,2023-01-08 18:02:54.154,0 days 00:00:01.175000
2023-01-08 18:02:54.154,explorer.exe,2023-01-08 18:03:02.957,0 days 00:00:08.803000
2023-01-08 18:03:02.957,firefox.exe,2023-01-08 18:03:05.996,0 days 00:00:03.039000
2023-01-08 18:03:05.996,explorer.exe,2023-01-08 18:03:07.468,0 days 00:00:01.472000
2023-01-08 18:03:07.468,firefox.exe,2023-01-08 18:04:14.767,0 days 00:01:07.299000
2023-01-08 18:04:14.767,explorer.exe,2023-01-08 18:04:18.641,0 days 00:00:03.874000
2023-01-08 18:04:18.641,OUTLOOK.EXE,2023-01-08 18:05:07.789,0 days 00:00:49.148000
2023-01-08 18:05:07.789,firefox.exe,2023-01-08 18:05:09.583,0 days 00:00:01.794000
2023-01-08 18:05:09.583,explorer.exe,2023-01-08 18:05:12.514,0 days 00:00:02.931000
2023-01-08 18:05:12.514,OUTLOOK.EXE,2023-01-08 18:06:48.122,0 days 00:01:35.608000
2023-01-08 18:06:48.122,explorer.exe,2023-01-08 18:06:49.464,0 days 00:00:01.342000
2023-01-08 18:06:49.464,Discord.exe,2023-01-08 18:07:22.289,0 days 00:00:32.825000
2023-01-08 18:07:22.289,firefox.exe,2023-01-08 18:07:24.694,0 days 00:00:02.405000
2023-01-08 18:07:24.694,explorer.exe,2023-01-08 18:07:32.519,0 days 00:00:07.825000
2023-01-08 18:07:32.519,Discord.exe,2023-01-08 18:08:43.526,0 days 00:01:11.007000
2023-01-08 18:08:43.526,firefox.exe,2023-01-08 18:08:50.844,0 days 00:00:07.318000
